nodes,region1,region2,region1,region2,region1,region2,region1,region2
techs,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power
parameters,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals
investsteps,2020,2020,2030,2030,2040,2040,2050,2050
timesteps,,,,,,,,
2005-11-20 14:00,35696,2852,42835,3422,46404,3708,48189,3850
2005-11-20 15:00,36738,2885,44085,3462,47759,3750,49596,3895
2005-11-20 16:00,37502,3008,45002,3609,48753,3910,50628,4061
2005-11-20 17:00,37031,3032,44438,3639,48141,3942,49993,4094
2005-11-20 18:00,35289,2983,42347,3580,45876,3878,47641,4027
2005-11-20 19:00,33439,2844,40127,3413,43471,3697,45143,3839
2005-11-20 20:00,31460,2786,37752,3344,40898,3622,42471,3762
2005-11-20 21:00,29141,2622,34969,3147,37883,3409,39340,3540
2005-11-20 22:00,27280,2385,32736,2862,35464,3100,36828,3220
2005-11-20 23:00,26152,2295,31382,2754,33997,2983,35305,3098
2005-11-21 00:00,25523,2254,30628,2704,33180,2930,34457,3043
2005-11-21 01:00,25381,2163,30458,2596,32996,2813,34265,2921
2005-11-21 02:00,25733,2221,30880,2665,33453,2887,34740,2998
2005-11-21 03:00,26764,2295,32117,2754,34794,2983,36132,3098
2005-11-21 04:00,29372,2434,35247,2921,38184,3164,39652,3286
2005-11-21 05:00,32148,2565,38577,3078,41792,3335,43400,3463
2005-11-21 06:00,33721,2704,40466,3245,43838,3516,45524,3651
2005-11-21 07:00,34236,2754,41083,3304,44506,3580,46218,3718
2005-11-21 08:00,34456,2852,41347,3422,44793,3708,46515,3850
2005-11-21 09:00,34659,2885,41591,3462,45057,3750,46790,3895
2005-11-21 10:00,34331,2844,41198,3413,44631,3697,46347,3839
2005-11-21 11:00,34290,2844,41148,3413,44577,3697,46292,3839
2005-11-21 12:00,34338,2868,41205,3442,44639,3729,46356,3872
2005-11-21 13:00,34908,2893,41890,3472,45381,3761,47126,3906
2005-11-21 14:00,35890,2852,43068,3422,46657,3708,48451,3850
2005-11-21 15:00,36939,2885,44327,3462,48021,3750,49868,3895
2005-11-21 16:00,37714,3008,45257,3609,49029,3910,50915,4061
2005-11-21 17:00,37219,3032,44663,3639,48385,3942,50246,4094
2005-11-21 18:00,35544,2983,42653,3580,46207,3878,47985,4027
2005-11-21 19:00,33713,2844,40456,3413,43827,3697,45513,3839
2005-11-21 20:00,31736,2786,38084,3344,41258,3622,42844,3762
2005-11-21 21:00,29355,2622,35226,3147,38162,3409,39630,3540
2005-11-21 22:00,27473,2385,32968,2862,35715,3100,37089,3220
2005-11-21 23:00,26357,2295,31629,2754,34265,2983,35583,3098
2005-11-22 00:00,25764,2254,30917,2704,33493,2930,34782,3043
2005-11-22 01:00,25650,2163,30780,2596,33345,2813,34628,2921
2005-11-22 02:00,26058,2221,31270,2665,33876,2887,35179,2998
2005-11-22 03:00,27063,2295,32476,2754,35183,2983,36536,3098
2005-11-22 04:00,29610,2434,35532,2921,38493,3164,39973,3286
2005-11-22 05:00,32490,2565,38988,3078,42237,3335,43861,3463
2005-11-22 06:00,34088,2704,40906,3245,44315,3516,46020,3651
2005-11-22 07:00,34634,2754,41561,3304,45025,3580,46757,3718
2005-11-22 08:00,34799,2852,41758,3422,45238,3708,46978,3850
2005-11-22 09:00,35003,2885,42003,3462,45503,3750,47254,3895
2005-11-22 10:00,34751,2844,41701,3413,45176,3697,46914,3839
2005-11-22 11:00,34673,2844,41608,3413,45075,3697,46809,3839
2005-11-22 12:00,34724,2868,41669,3442,45141,3729,46877,3872
2005-11-22 13:00,35199,2893,42239,3472,45759,3761,47519,3906
2005-11-22 14:00,36200,2852,43440,3422,47060,3708,48870,3850
2005-11-22 15:00,37222,2885,44666,3462,48389,3750,50250,3895
2005-11-22 16:00,37959,3008,45551,3609,49347,3910,51245,4061
2005-11-22 17:00,37480,3032,44976,3639,48724,3942,50598,4094
2005-11-22 18:00,35804,42965,3580,46545,3878,48335,4027
2005-11-22 19:00,33881,2844,40657,3413,44045,3697,45739,3839
2005-11-22 20:00,31904,2786,38285,3344,41475,3622,43070,3762
2005-11-22 21:00,29489,2622,35386,3147,38335,3409,39810,3540
2005-11-22 22:00,27597,2385,33116,2862,35876,3100,37256,3220
2005-11-22 23:00,26451,2295,31741,2754,34386,2983,35709,3098
2005-11-23 00:00,25798,30958,2704,33538,2930,34828,3043
2005-11-23 01:00,25630,2163,30757,2596,33320,2813,34601,2921
2005-11-23 02:00,25943,2221,31132,2665,33726,2887,35023,2998
2005-11-23 03:00,26938,2295,32325,2754,35019,2983,36366,3098
2005-11-23 04:00,29557,2434,35468,2921,38424,3164,39902,3286
2005-11-23 05:00,32384,2565,38861,3078,42100,3335,43719,3463
2005-11-23 06:00,33989,2704,40787,3245,44186,3516,45885,3651
2005-11-23 07:00,34516,2754,41419,3304,44871,3580,46596,3718
2005-11-23 08:00,34721,2852,41665,3422,45137,3708,46873,3850
2005-11-23 09:00,34972,2885,41967,3462,45464,3750,47212,3895
2005-11-23 10:00,34634,2844,41560,3413,45024,3697,46755,3839
2005-11-23 11:00,34556,2844,41467,3413,44923,3697,46651,3839
2005-11-23 12:00,34607,2868,41529,3442,44989,3729,46720,3872
2005-11-23 13:00,35076,2893,42092,3472,45599,3761,47353,3906
2005-11-23 14:00,36108,2852,43330,3422,46941,3708,48746,3850
2005-11-23 15:00,37115,2885,44539,3462,48250,3750,50106,3895
2005-11-23 16:00,37890,45468,3609,49258,3910,51152,4061
2005-11-23 17:00,37428,44913,48656,50527
2005-11-23 18:00,35698,2983,42837,3580,46407,3878,48192,4027
2005-11-23 19:00,33804,2844,40565,3413,43946,3697,45636,3839
2005-11-23 20:00,31804,2786,38165,3344,41345,3622,42936,3762
2005-11-23 21:00,29408,2622,35290,3147,38231,3409,39701,3540
2005-11-23 22:00,27438,2385,32925,2862,35669,3100,37041,3220
2005-11-23 23:00,26243,2295,31492,2754,34116,2983,35428,3098
2005-11-24 00:00,25646,2254,30776,2704,33340,2930,34623,3043
2005-11-24 01:00,25496,2163,30595,2596,33145,2813,34420,2921
2005-11-24 02:00,25870,2221,31044,2665,33631,2887,34924,2998
2005-11-24 03:00,26866,2295,32239,2754,34926,2983,36269,3098
2005-11-24 04:00,29496,2434,35395,2921,38345,3164,39820,3286
2005-11-24 05:00,32295,2565,38754,3078,41983,3335,43598,3463
2005-11-24 06:00,33761,2704,40513,3245,43889,3516,45577,3651
2005-11-24 07:00,34213,2754,41056,3304,44477,3580,46188,3718
2005-11-24 08:00,34382,2852,41259,3422,44697,3708,46416,3850
2005-11-24 09:00,34544,2885,41453,3462,44907,3750,46634,3895
2005-11-24 10:00,34143,2844,40972,3413,44386,3697,46093,3839
2005-11-24 11:00,33923,2844,40708,3413,44100,3697,45796,3839
2005-11-24 12:00,33767,2868,40520,3442,43897,3729,45585,3872
2005-11-24 13:00,34253,2893,41104,3472,44529,3761,46242,3906
2005-11-24 14:00,35431,2852,42517,3422,46060,3708,47831,3850
2005-11-24 15:00,36412,2885,43695,3462,47336,3750,49157,3895
2005-11-24 16:00,37073,3008,44488,3609,48195,3910,50049,4061
2005-11-24 17:00,36420,3032,43704,3639,47346,3942,49167,4094
2005-11-24 18:00,34680,2983,41616,3580,45084,3878,46819,4027
2005-11-24 19:00,32851,2844,39421,3413,42707,3697,44349,3839
2005-11-24 20:00,31142,2786,37371,3344,40485,3622,42043,3762
2005-11-24 21:00,29001,2622,34801,3147,37702,3409,39152,3540
2005-11-24 22:00,27209,2385,32651,2862,35372,3100,36733,3220
2005-11-24 23:00,25935,2295,31122,2754,33716,2983,35013,3098
2005-11-25 00:00,25078,30093,32601,33855
2005-11-25 01:00,24643,2163,29572,2596,32036,2813,33268,2921
2005-11-25 02:00,24562,2221,29475,2665,31931,2887,33159,2998
2005-11-25 03:00,24633,2295,29560,2754,32023,2983,33255,3098
2005-11-25 04:00,25843,2434,31012,2921,33596,3164,34888,3286
2005-11-25 05:00,27554,2565,33065,3078,35820,3335,37198,3463
2005-11-25 06:00,29230,2704,35076,3245,37999,3516,39461,3651
2005-11-25 07:00,30398,2754,36477,3304,39517,3580,41037,3718
2005-11-25 08:00,30987,2852,37185,3422,40284,3708,41833,3850
2005-11-25 09:00,31255,37506,3462,40632,3750,42195,3895
2005-11-25 10:00,30962,2844,37154,3413,40250,3697,41798,3839
2005-11-25 11:00,30551,2844,36661,3413,39716,3697,41244,3839
2005-11-25 12:00,30293,2868,36352,3442,39381,3729,40896,3872
2005-11-25 13:00,30767,2893,36921,3472,39997,3761,41536,3906
2005-11-25 14:00,31916,2852,38300,3422,41491,3708,43087,3850
2005-11-25 15:00,33149,2885,39779,3462,43094,3750,44752,3895
2005-11-25 16:00,34060,3008,40872,3609,44278,3910,45981,4061
2005-11-25 17:00,33765,3032,40518,3639,43895,3942,45583,4094
2005-11-25 18:00,32287,2983,38744,3580,41973,3878,43587,4027
2005-11-25 19:00,30814,2844,36977,3413,40058,3697,41599,3839
2005-11-25 20:00,29394,2786,35273,3344,38213,3622,39683,3762
2005-11-25 21:00,27032,32438,3147,35141,36493,3540
2005-11-25 22:00,25469,2385,30562,2862,33109,3100,34383,3220
2005-11-25 23:00,24135,2295,28962,2754,31376,2983,32582,3098
2005-11-26 00:00,23325,2254,27990,2704,30322,2930,31488,3043
2005-11-26 01:00,22885,27462,2596,29751,2813,30895,2921
2005-11-26 02:00,22704,2221,27245,2665,29516,2887,30651,2998
2005-11-26 03:00,22587,2295,27105,2754,29363,2983,30493,3098
2005-11-26 04:00,23164,2434,27797,2921,30114,3164,31272,3286
2005-11-26 05:00,24201,2565,29042,3078,31462,3335,32672,3463
2005-11-26 06:00,25490,2704,30588,3245,33137,3516,34412,3651
2005-11-26 07:00,26764,2754,32117,3304,34793,3580,36131,3718
2005-11-26 08:00,27584,2852,33101,3422,35860,3708,37239,3850
2005-11-26 09:00,28205,2885,33846,3462,36667,3750,38077,3895
2005-11-26 10:00,28067,2844,33680,3413,36487,3697,37890,3839
2005-11-26 11:00,27655,2844,33187,3413,35952,3697,37335,3839
2005-11-26 12:00,27562,2868,33075,3442,35831,3729,37210,3872
2005-11-26 13:00,27973,2893,33568,3472,36365,3761,37764,3906
2005-11-26 14:00,29240,2852,35088,3422,38012,3708,39474,3850
2005-11-26 15:00,30879,2885,37055,3462,40143,3750,41687,3895
2005-11-26 16:00,32131,3008,38558,3609,41771,3910,43378,4061
2005-11-26 17:00,32344,3032,38813,3639,42047,3942,43664,4094
2005-11-26 18:00,31351,2983,37622,3580,40757,3878,42324,4027
2005-11-26 19:00,30135,2844,36162,3413,39175,3697,40682,3839
2005-11-26 20:00,28752,2786,34503,3344,37378,3622,38816,3762
2005-11-26 21:00,26917,2622,32301,3147,34993,3409,36339,3540
2005-11-26 22:00,25338,2385,30405,2862,32939,3100,34206,3220
2005-11-26 23:00,24366,2295,29239,2754,31676,2983,32894,3098
2005-11-27 00:00,23828,2254,28594,2704,30977,2930,32168,3043
2005-11-27 01:00,23740,2163,28489,2596,30863,2813,32050,2921
2005-11-27 02:00,24290,2221,29148,2665,31577,2887,32791,2998
2005-11-27 03:00,25541,2295,30649,2754,33203,2983,34480,3098
2005-11-27 04:00,28529,2434,34235,2921,37088,3164,38515,3286
2005-11-27 05:00,31612,2565,37934,3078,41096,3335,42676,3463
2005-11-27 06:00,33293,2704,39952,3245,43281,3516,44946,3651
2005-11-27 07:00,33776,2754,40531,3304,43909,3580,45598,3718
2005-11-27 08:00,33934,2852,40721,3422,44114,3708,45811,3850
2005-11-27 09:00,34118,2885,40942,3462,44354,3750,46060,3895
2005-11-27 10:00,33810,2844,40572,3413,43953,3697,45643,3839
2005-11-27 11:00,33745,2844,40494,3413,43869,3697,45556,3839
2005-11-27 12:00,33676,2868,40411,3442,43779,3729,45463,3872
2005-11-27 13:00,34203,2893,41044,3472,44464,3761,46174,3906
2005-11-27 14:00,35376,2852,42451,3422,45989,3708,47758,3850
2005-11-27 15:00,36594,2885,43912,3462,47572,3750,49401,3895
2005-11-27 16:00,37426,44911,3609,48654,3910,50525,4061
2005-11-27 17:00,37004,3032,44405,3639,48105,3942,49956,4094
2005-11-27 18:00,35248,2983,42298,3580,45823,3878,47585,4027
2005-11-27 19:00,33339,2844,40006,3413,43340,3697,45007,3839
2005-11-27 20:00,31319,2786,37583,3344,40715,3622,42281,3762
2005-11-27 21:00,28981,2622,34777,3147,37675,3409,39124,3540
2005-11-27 22:00,27057,2385,32468,2862,35174,3100,36527,3220
2005-11-27 23:00,25940,2295,31129,2754,33723,2983,35020,3098
2005-11-28 00:00,25281,2254,30337,2704,32866,2930,34130,3043
2005-11-28 01:00,25199,2163,30239,2596,32759,2813,34019,2921
2005-11-28 02:00,25540,2221,30648,2665,33202,2887,34479,2998
2005-11-28 03:00,26535,2295,31843,2754,34496,2983,35823,3098
2005-11-28 04:00,29334,2434,35201,2921,38134,3164,39601,3286
2005-11-28 05:00,32315,2565,38778,3078,42010,3335,43625,3463
2005-11-28 06:00,33864,2704,40637,3245,44024,3516,45717,3651
2005-11-28 07:00,34328,2754,41194,3304,44627,3580,46343,3718
2005-11-28 08:00,34463,2852,41356,3422,44802,3708,46525,3850
2005-11-28 09:00,34542,2885,41450,3462,44904,3750,46631,3895
2005-11-28 10:00,34217,2844,41060,3413,44482,3697,46193,3839
2005-11-28 11:00,34162,2844,40994,3413,44410,3697,46119,3839
2005-11-28 12:00,34177,2868,41012,3442,44430,3729,46139,3872
2005-11-28 13:00,34853,2893,41824,3472,45309,3761,47052,3906
2005-11-28 14:00,35983,2852,43180,3422,46778,3708,48577,3850
2005-11-28 15:00,37121,44545,3462,48258,3750,50114,3895
2005-11-28 16:00,37919,3008,45502,3609,49294,3910,51190,4061
2005-11-28 17:00,37439,3032,44926,3639,48670,3942,50542,4094
2005-11-28 18:00,35630,2983,42756,3580,46319,3878,48100,4027
2005-11-28 19:00,33818,2844,40581,3413,43963,3697,45654,3839
2005-11-28 20:00,31757,2786,38108,3344,41284,3622,42872,3762
2005-11-28 21:00,29384,2622,35261,3147,38199,3409,39669,3540
2005-11-28 22:00,27507,2385,33009,2862,35760,3100,37135,3220
2005-11-28 23:00,26343,2295,31612,2754,34247,2983,35564,3098
2005-11-29 00:00,25726,2254,30872,2704,33445,2930,34731,3043
2005-11-29 01:00,25617,2163,30740,2596,33302,2813,34583,2921
2005-11-29 02:00,26014,2221,31217,2665,33819,2887,35120,2998
2005-11-29 03:00,27062,2295,32474,2754,35180,2983,36533,3098
2005-11-29 04:00,29731,2434,35677,2921,38650,3164,40137,3286
2005-11-29 05:00,32734,2565,39281,3078,42555,3335,44191,3463
2005-11-29 06:00,34393,2704,41272,3245,44711,3516,46431,3651
2005-11-29 07:00,34778,2754,41734,3304,45211,3580,46950,3718
2005-11-29 08:00,34870,2852,41845,3422,45332,3708,47075,3850
2005-11-29 09:00,34996,2885,41995,3462,45494,3750,47244,3895
2005-11-29 10:00,34680,2844,41617,3413,45085,3697,46819,3839
2005-11-29 11:00,34610,2844,41532,3413,44993,3697,46724,3839
2005-11-29 12:00,34649,2868,41579,3442,45044,3729,46777,3872
2005-11-29 13:00,35184,2893,42221,3472,45739,3761,47498,3906
2005-11-29 14:00,36147,43376,3422,46991,3708,48798,3850
2005-11-29 15:00,37311,2885,44773,3462,48504,3750,50370,3895
2005-11-29 16:00,38125,3008,45750,3609,49563,3910,51469,4061
2005-11-29 17:00,37762,3032,45315,3639,49091,3942,50979,4094
2005-11-29 18:00,36057,2983,43269,3580,46875,3878,48678,4027
2005-11-29 19:00,34156,2844,40987,3413,44403,3697,46111,3839
2005-11-29 20:00,32113,2786,38535,3344,41747,3622,43352,3762
2005-11-29 21:00,29584,2622,35501,3147,38459,3409,39938,3540
2005-11-29 22:00,27781,2385,33337,2862,36115,3100,37504,3220
2005-11-29 23:00,26558,2295,31870,2754,34526,2983,35854,3098
2005-11-30 00:00,25897,2254,31077,2704,33667,2930,34962,3043
2005-11-30 01:00,25757,2163,30909,2596,33484,2813,34772,2921
2005-11-30 02:00,26132,2221,31358,2665,33972,2887,35278,2998
2005-11-30 03:00,27116,2295,32540,2754,35251,2983,36607,3098
2005-11-30 04:00,29792,2434,35750,2921,38729,3164,40219,3286
2005-11-30 05:00,32807,2565,39368,3078,42649,3335,44290,3463
2005-11-30 06:00,34415,2704,41298,3245,44740,3516,46460,3651
2005-11-30 07:00,34919,2754,41903,3304,45395,3580,47140,3718
2005-11-30 08:00,35072,2852,42086,3422,45593,3708,47347,3850
2005-11-30 09:00,35212,2885,42255,3462,45776,3750,47537,3895
2005-11-30 10:00,34783,2844,41740,3413,45219,3697,46958,3839
2005-11-30 11:00,34664,2844,41597,3413,45063,3697,46796,3839
2005-11-30 12:00,34641,2868,41569,3442,45033,3729,46765,3872
2005-11-30 13:00,35234,42281,3472,45804,3761,47566,3906
2005-11-30 14:00,36334,2852,43601,3422,47234,3708,49051,3850
2005-11-30 15:00,37425,2885,44910,3462,48653,3750,50524,3895
2005-11-30 16:00,38219,3008,45863,3609,49685,3910,51596,4061
2005-11-30 17:00,37824,3032,45389,3639,49172,3942,51063,4094
2005-11-30 18:00,36141,2983,43369,3580,46983,3878,48790,4027
2005-11-30 19:00,34295,2844,41154,3413,44584,3697,46299,3839
2005-11-30 20:00,32289,2786,38747,3344,41976,3622,43591,3762
2005-11-30 21:00,29797,2622,35757,3147,38737,3409,40226,3540
2005-11-30 22:00,27863,2385,33436,2862,36223,3100,37616,3220
2005-11-30 23:00,26621,2295,31946,2754,34608,2983,35939,3098
2005-12-01 00:00,26009,31211,2704,33812,2930,35112,3043
2005-12-01 01:00,25754,2139,30905,2567,33480,2781,34768,2888
2005-12-01 02:00,26067,2122,31281,2547,33888,2759,35191,2865
2005-12-01 03:00,27017,2172,32420,2606,35122,2823,36473,2932
2005-12-01 04:00,29761,2237,35714,2685,38690,2909,40178,3020
2005-12-01 05:00,32689,2270,39226,2724,42495,2951,44130,3065
2005-12-01 06:00,34215,2336,41059,2803,44480,3036,46191,3153
2005-12-01 07:00,34566,2409,41479,2891,44936,3132,46664,3253
2005-12-01 08:00,34634,2557,41560,3068,45024,3324,46755,3452
2005-12-01 09:00,34745,2565,41694,3078,45168,3335,46906,3463
2005-12-01 10:00,34343,2524,41211,3029,44646,3281,46363,3408
2005-12-01 11:00,34110,2524,40933,3029,44344,3281,46049,3408
2005-12-01 12:00,34031,2500,3000,3250,3375.0
2005-12-01 13:00,34591,2475,41510,2970,44969,3218,46699,3341
2005-12-01 14:00,35708,2434,42850,2921,46421,3164,48206,3286
2005-12-01 15:00,36773,2565,44128,3078,47806,3335,49644,3463
2005-12-01 16:00,37549,2934,45059,3521,48814,3814,50692,3961
2005-12-01 17:00,37026,2909,44432,3491,48134,3782,49986,3928
2005-12-01 18:00,35277,2836,42333,3403,45861,3686,47625,3828
2005-12-01 19:00,33505,2770,40206,3324,43557,3601,45232,3740
2005-12-01 20:00,31697,2663,38036,3196,41206,3463,42791,3596
2005-12-01 21:00,29528,2500,3000,3250,3375.0
2005-12-01 22:00,27834,2286,33401,2744,36184,2972,37576,3087
2005-12-01 23:00,26599,2295,31919,2754,34579,2983,35909,3098
2005-12-02 00:00,25735,2254,30882,2704,33456,2930,34743,3043
2005-12-02 01:00,25317,2139,30381,2567,32913,2781,34178,2888
2005-12-02 02:00,25194,2122,30233,2547,32753,2759,34013,2865
2005-12-02 03:00,25236,2172,30283,2606,32807,2823,34069,2932
2005-12-02 04:00,26513,2237,31816,2685,34467,2909,35793,3020
2005-12-02 05:00,28388,2270,34065,2724,36904,2951,38323,3065
2005-12-02 06:00,30010,2336,36012,2803,39014,3036,40514,3153
2005-12-02 07:00,31144,2409,37373,2891,40487,3132,42044,3253
2005-12-02 08:00,31655,2557,37986,3068,41152,3324,42734,3452
2005-12-02 09:00,31894,2565,38273,3078,41463,3335,43058,3463
2005-12-02 10:00,31634,2524,37961,3029,41125,3281,42707,3408
2005-12-02 11:00,31195,2524,37434,3029,40554,3281,42113,3408
2005-12-02 12:00,31009,2500,3000,3250,3375.0
2005-12-02 13:00,31605,2475,37926,2970,41086,3218,42666,3341
2005-12-02 14:00,32820,2434,39384,2921,42666,3164,44307,3286
2005-12-02 15:00,34038,2565,40846,3078,44250,3335,45952,3463
2005-12-02 16:00,35013,2934,42015,3521,45517,3814,47267,3961
2005-12-02 17:00,34702,2909,41643,3491,45113,3782,46848,3928
2005-12-02 18:00,33187,2836,39824,3403,43143,3686,44803,3828
2005-12-02 19:00,31737,2770,38085,3324,41258,3601,42845,3740
2005-12-02 20:00,30318,2663,36382,3196,39413,3463,40929,3596
2005-12-02 21:00,27918,2500,3000,3250,3375.0
2005-12-02 22:00,26210,2286,31452,2744,34073,2972,35383,3087
2005-12-02 23:00,24883,2295,29860,2754,32348,2983,33592,3098
2005-12-03 00:00,24046,2254,28856,2704,31260,2930,32463,3043
2005-12-03 01:00,23570,2139,28284,2567,30641,2781,31820,2888
2005-12-03 02:00,23333,2122,28000,2547,30333,2759,31500,2865
2005-12-03 03:00,23165,2172,27798,2606,30114,2823,31273,2932
2005-12-03 04:00,23846,2237,28616,2685,31000,2909,32193,3020
2005-12-03 05:00,24989,2270,29987,2724,32486,2951,33736,3065
2005-12-03 06:00,26351,2336,31622,2803,34257,3036,35575,3153
2005-12-03 07:00,27661,2409,33193,2891,35960,3132,37343,3253
2005-12-03 08:00,28622,2557,34347,3068,37209,3324,38640,3452
2005-12-03 09:00,29229,35075,3078,37997,3335,39459,3463
2005-12-03 10:00,29159,2524,34991,3029,37907,3281,39365,3408
2005-12-03 11:00,28819,2524,34583,3029,37465,3281,38906,3408
2005-12-03 12:00,28797,2500,3000,3250,3375.0
2005-12-03 13:00,29324,2475,35189,2970,38122,3218,39588,3341
2005-12-03 14:00,30544,2434,36652,2921,39707,3164,41234,3286
2005-12-03 15:00,31949,2565,38339,3078,41534,3335,43132,3463
2005-12-03 16:00,33202,2934,39842,3521,43162,3814,44822,3961
2005-12-03 17:00,33374,2909,40049,3491,43386,3782,45055,3928
2005-12-03 18:00,32308,2836,38770,3403,42001,3686,43617,3828
2005-12-03 19:00,31030,2770,37236,3324,40339,3601,41891,3740
2005-12-03 20:00,29607,2663,35528,3196,38489,3463,39970,3596
2005-12-03 21:00,27732,2500,3000,3250,3375.0
2005-12-03 22:00,26050,2286,31260,2744,33865,2972,35167,3087
2005-12-03 23:00,25004,2295,30005,2754,32506,2983,33756,3098
2005-12-04 00:00,24455,2254,29346,2704,31792,2930,33014,3043
2005-12-04 01:00,24314,29176,31608,32823
2005-12-04 02:00,24814,2122,29777,2547,32258,2759,33499,2865
2005-12-04 03:00,26093,2172,31312,2606,33921,2823,35226,2932
2005-12-04 04:00,29177,2237,35012,2685,37930,2909,39389,3020
2005-12-04 05:00,32313,2270,38776,2724,42008,2951,43623,3065
2005-12-04 06:00,34015,2336,40818,2803,44220,3036,45921,3153
2005-12-04 07:00,34435,2409,41322,2891,44766,3132,46487,3253
2005-12-04 08:00,34623,2557,41548,3068,45010,3324,46741,3452
2005-12-04 09:00,34857,2565,41828,3078,45314,3335,47057,3463
2005-12-04 10:00,34543,2524,41452,3029,44906,3281,46634,3408
2005-12-04 11:00,34461,2524,41353,3029,44800,3281,46523,3408
2005-12-04 12:00,34507,2500,3000,3250,3375.0
2005-12-04 13:00,35140,2475,42168,2970,45682,3218,47439,3341
2005-12-04 14:00,36201,2434,43442,2921,47062,3164,48872,3286
2005-12-04 15:00,37216,2565,44659,3078,48381,3335,50241,3463
2005-12-04 16:00,37966,2934,45559,3521,49356,3814,51254,3961
2005-12-04 17:00,37514,2909,45017,3491,48768,3782,50644,3928
2005-12-04 18:00,35742,2836,42891,3403,46465,3686,48252,3828
2005-12-04 19:00,33880,2770,40656,3324,44044,3601,45738,3740
2005-12-04 20:00,31848,2663,38217,3196,41402,3463,42995,3596
2005-12-04 21:00,29412,2500,3000,3250,3375.0
2005-12-04 22:00,27500,2286,33000,2744,35750,2972,37125,3087
2005-12-04 23:00,26298,2295,31558,2754,34187,2983,35502,3098
2005-12-05 00:00,25686,30823,2704,33391,34676,3043
2005-12-05 01:00,25497,30596,2567,33146,2781,34421,2888
2005-12-05 02:00,25852,2122,31023,2547,33608,2759,34900,2865
2005-12-05 03:00,26908,2172,32289,2606,34980,2823,36325,2932
2005-12-05 04:00,29791,2237,35749,2685,38728,2909,40218,3020
2005-12-05 05:00,32783,2270,39340,2724,42618,2951,44258,3065
2005-12-05 06:00,34412,2336,41294,2803,44735,3036,46456,3153
2005-12-05 07:00,34781,2409,41737,2891,45215,3132,46954,3253
2005-12-05 08:00,34840,2557,41808,3068,45292,3324,47034,3452
2005-12-05 09:00,35052,2565,42063,3078,45568,3335,47321,3463
2005-12-05 10:00,34730,2524,41676,3029,45149,3281,46885,3408
2005-12-05 11:00,34648,2524,41577,3029,45042,3281,46775,3408
2005-12-05 12:00,34680,2500,3000,3250,3375.0
2005-12-05 13:00,35345,2475,42414,2970,45948,3218,47716,3341
2005-12-05 14:00,36352,2434,43623,2921,47258,3164,49076,3286
2005-12-05 15:00,37422,2565,44907,3078,48649,3335,50520,3463
2005-12-05 16:00,38256,2934,45907,3521,49733,3814,51646,3961
2005-12-05 17:00,37784,2909,45341,3491,49120,3782,51009,3928
2005-12-05 18:00,36029,2836,43235,3403,46838,3686,48640,3828
2005-12-05 19:00,34194,2770,41033,3324,44453,3601,46163,3740
2005-12-05 20:00,32144,38572,3196,41787,3463,43394
2005-12-05 21:00,29706,2500,3000,3250,3375.0
2005-12-05 22:00,27765,2286,33318,2744,36094,2972,37483,3087
2005-12-05 23:00,26505,2295,31807,2754,34457,2983,35783,3098
2005-12-06 00:00,25814,2254,30977,2704,33558,2930,34849,3043
2005-12-06 01:00,25594,2139,30713,2567,33272,2781,34552,2888
2005-12-06 02:00,25911,2122,31093,2547,33685,2759,34980,2865
2005-12-06 03:00,26888,2172,32266,2606,34955,2823,36299,2932
2005-12-06 04:00,29503,2237,35403,2685,38354,2909,39829,3020
2005-12-06 05:00,32259,2270,38711,2724,41936,2951,43549,3065
2005-12-06 06:00,33738,2336,40486,2803,43860,3036,45547,3153
2005-12-06 07:00,34241,2409,41089,2891,44513,3132,46225,3253
2005-12-06 08:00,34447,2557,41337,3068,44782,3324,46504,3452
2005-12-06 09:00,34653,2565,41583,3078,45049,3335,46781,3463
2005-12-06 10:00,34420,41304,3029,44746,3281,46467,3408
2005-12-06 11:00,34341,2524,41210,3029,44644,3281,46361,3408
2005-12-06 12:00,34404,2500,3000,3250,3375.0
2005-12-06 13:00,35012,2475,42015,2970,45516,3218,47267,3341
2005-12-06 14:00,36072,43287,2921,46894,3164,48698,3286
2005-12-06 15:00,37075,2565,44490,3078,48198,3335,50051,3463
2005-12-06 16:00,37946,2934,45536,3521,49330,3814,51228,3961
2005-12-06 17:00,37649,2909,45178,3491,48943,3782,50826,3928
2005-12-06 18:00,36085,2836,43302,3403,46910,3686,48715,3828
2005-12-06 19:00,34336,2770,41203,3324,44637,3601,46353,3740
2005-12-06 20:00,32369,2663,38843,3196,42080,3463,43699,3596
2005-12-06 21:00,29962,2500,3000,3250,3375.0
2005-12-06 22:00,28032,2286,33639,2744,36442,2972,37844,3087
2005-12-06 23:00,26772,2295,32127,2754,34804,2983,36143,3098
2005-12-07 00:00,26157,2254,31389,2704,34005,2930,35313,3043
2005-12-07 01:00,25935,2139,31122,2567,33716,2781,35012,2888
2005-12-07 02:00,26268,2122,31522,2547,34149,2759,35462,2865
2005-12-07 03:00,27227,2172,32673,2606,35395,2823,36757,2932
2005-12-07 04:00,29899,2237,35879,2685,38869,2909,40364,3020
