,csp1,csp2,csp3
6582,14.910,0.000,0.000
6583,231.514,0.000,25.581
6584,403.596,55.363,206.519
6585,447.693,140.850,344.560
6586,510.378,21.589,427.130
6587,267.552,58.849,439.219
6588,209.560,0.000,432.471
6589,138.307,0.000,427.217
6590,154.011,8.509,343.815
6591,111.351,0.000,254.260
6592,0.000,0.000,60.765
6593,0.000,0.000,0.000
6594,0.000,0.000,0.000
6595,0.000,0.000,0.000
6596,0.000,0.000,0.000
6597,0.000,0.000,0.000
6598,0.000,0.000,0.000
6599,0.000,0.000,0.000
6600,0.000,0.000,0.000
6601,0.000,0.000,0.000
6602,0.000,0.000,0.000
6603,0.000,0.000,0.000
6604,0.000,0.000,0.000
6605,0.000,0.000,0.000
6606,0.000,253.844,0.000
6607,222.622,328.821,26.065
6608,487.201,417.092,225.140
6609,613.427,519.015,404.797
6610,586.691,544.574,424.773
6611,565.457,495.088,429.756
6612,448.833,414.836,422.216
6613,455.316,260.991,422.793
6614,247.298,35.555,352.630
6615,30.027,0.000,248.289
6616,4.081,0.000,54.358
6617,0.000,0.000,0.000
6618,0.000,0.000,0.000
6619,0.000,0.000,0.000
6620,0.000,0.000,0.000
6621,0.000,0.000,0.000
6622,0.000,0.000,0.000
6623,0.000,0.000,0.000
6624,0.000,0.000,0.000
6625,0.000,0.000,0.000
6626,0.000,0.000,0.000
6627,0.000,0.000,0.000
6628,0.000,0.000,0.000
6629,0.000,77.725,0.000
6630,0.000,294.475,0.000
6631,177.373,440.124,19.881
6632,422.223,508.388,199.811
6633,516.888,527.035,327.846
6634,548.675,527.787,409.154
6635,562.815,503.001,418.672
6636,505.630,365.463,410.478
6637,87.250,197.928,412.351
6638,179.169,6.692,345.893
6639,172.507,0.000,240.980
6640,0.000,0.000,46.859
6641,0.000,0.000,0.000
6642,0.000,0.000,0.000
6643,0.000,0.000,0.000
6644,0.000,0.000,0.000
6645,0.000,0.000,0.000
6646,0.000,0.000,0.000
6647,0.000,0.000,0.000
6648,0.000,0.000,0.000
6649,0.000,0.000,0.000
6650,0.000,0.000,0.000
6651,0.000,0.000,0.000
6652,0.000,0.000,0.000
6653,0.000,69.347,0.000
6654,0.000,288.207,0.000
6655,189.337,434.952,18.035
6656,401.804,493.151,194.989
6657,484.209,493.187,332.680
6658,543.800,493.275,411.632
6659,564.392,464.069,420.536
6660,537.248,315.074,413.695
6661,499.065,166.337,417.440
6662,355.739,0.000,346.298
6663,131.252,0.000,224.371
6664,0.000,0.000,49.652
6665,0.000,0.000,0.000
6666,0.000,0.000,0.000
6667,0.000,0.000,0.000
6668,0.000,0.000,0.000
6669,0.000,0.000,0.000
6670,0.000,0.000,0.000
6671,0.000,0.000,0.000
6672,0.000,0.000,0.000
6673,0.000,0.000,0.000
6674,0.000,0.000,0.000
6675,0.000,0.000,0.000
6676,0.000,0.000,0.000
6677,0.000,65.628,0.000
6678,0.000,288.383,0.000
6679,182.147,441.686,14.762
6680,386.157,478.271,187.649
6681,505.069,487.569,333.546
6682,536.591,485.676,417.971
6683,557.621,454.547,427.694
6684,511.013,312.023,422.435
6685,505.864,163.822,422.194
6686,245.333,0.000,355.153
6687,151.984,0.000,232.006
6688,0.000,0.000,46.374
6689,0.000,0.000,0.000
6690,0.000,0.000,0.000
6691,0.000,0.000,0.000
6692,0.000,0.000,0.000
6693,0.000,0.000,0.000
6694,0.000,0.000,0.000
6695,0.000,0.000,0.000
6696,0.000,0.000,0.000
6697,0.000,0.000,0.000
6698,0.000,0.000,0.000
6699,0.000,0.000,0.000
6700,0.000,0.000,0.000
6701,0.000,64.418,0.000
6702,0.000,285.103,0.000
6703,188.734,414.513,14.869
6704,385.400,440.334,182.819
6705,506.791,456.593,326.933
6706,529.030,456.642,406.665
6707,412.386,300.837,421.021
6708,375.424,148.691,417.690
6709,448.310,0.610,406.999
6710,291.912,0.000,335.295
6711,32.017,0.000,215.900
6712,0.000,0.000,35.291
6713,0.000,0.000,0.000
6714,0.000,0.000,0.000
6715,0.000,0.000,0.000
6716,0.000,0.000,0.000
6717,0.000,0.000,0.000
6718,0.000,0.000,0.000
6719,0.000,0.000,0.000
6720,0.000,0.000,0.000
6721,0.000,0.000,0.000
6722,0.000,0.000,0.000
6723,0.000,0.000,0.000
6724,0.000,0.000,0.000
6725,0.000,58.014,0.000
6726,0.000,285.432,0.000
6727,181.133,416.760,0.000
6728,375.381,470.757,45.578
6729,501.856,473.727,0.000
6730,528.545,469.203,165.265
6731,479.470,430.923,127.812
6732,397.286,275.400,211.953
6733,295.522,138.378,222.336
6734,263.986,0.000,145.520
6735,153.378,0.000,52.367
6736,12.876,0.000,0.000
6737,0.000,0.000,0.000
6738,0.000,0.000,0.000
6739,0.000,0.000,0.000
6740,0.000,0.000,0.000
6741,0.000,0.000,0.000
6742,0.000,0.000,0.000
6743,0.000,0.000,0.000
6744,0.000,0.000,0.000
6745,0.000,0.000,0.000
6746,0.000,0.000,0.000
6747,0.000,0.000,0.000
6748,0.000,0.000,0.000
6749,0.000,60.105,0.000
6750,0.000,283.237,0.000
6751,179.068,425.413,0.000
6752,381.536,477.283,24.863
6753,505.132,437.585,186.120
6754,533.065,427.836,196.684
6755,556.821,405.881,292.553
6756,524.042,186.711,250.409
6757,472.266,162.555,96.476
6758,336.430,0.000,0.000
6759,37.489,0.000,0.000
6760,0.000,0.000,0.000
6761,0.000,0.000,0.000
6762,0.000,0.000,0.000
6763,0.000,0.000,0.000
6764,0.000,0.000,0.000
6765,0.000,0.000,0.000
6766,0.000,0.000,0.000
6767,0.000,0.000,0.000
6768,0.000,0.000,0.000
6769,0.000,0.000,0.000
6770,0.000,0.000,0.000
6771,0.000,0.000,0.000
6772,0.000,0.000,0.000
6773,0.000,6.057,0.000
6774,0.000,36.056,0.000
6775,175.213,75.256,0.000
6776,376.250,149.307,0.000
6777,500.584,140.314,0.000
6778,513.926,16.149,55.094
6779,549.267,105.526,115.094
6780,528.077,0.000,80.489
6781,483.528,82.332,0.000
6782,316.146,0.000,0.000
6783,78.973,0.000,0.000
6784,0.000,0.000,0.000
6785,0.000,0.000,0.000
6786,0.000,0.000,0.000
6787,0.000,0.000,0.000
6788,0.000,0.000,0.000
6789,0.000,0.000,0.000
6790,0.000,0.000,0.000
6791,0.000,0.000,0.000
6792,0.000,0.000,0.000
6793,0.000,0.000,0.000
6794,0.000,0.000,0.000
6795,0.000,0.000,0.000
6796,0.000,0.000,0.000
6797,0.000,0.000,0.000
6798,0.000,60.036,0.000
6799,172.438,73.453,0.000
6800,367.125,140.327,9.627
6801,493.371,45.029,198.124
6802,521.084,0.848,355.167
6803,546.437,0.000,189.925
6804,519.677,0.000,111.636
6805,484.387,0.000,23.061
6806,322.272,0.000,0.000
6807,91.703,0.000,42.473
6808,0.000,0.000,0.000
6809,0.000,0.000,0.000
6810,0.000,0.000,0.000
6811,0.000,0.000,0.000
6812,0.000,0.000,0.000
6813,0.000,0.000,0.000
6814,0.000,0.000,0.000
6815,0.000,0.000,0.000
6816,0.000,0.000,0.000
6817,0.000,0.000,0.000
6818,0.000,0.000,0.000
6819,0.000,0.000,0.000
6820,0.000,0.000,0.000
6821,0.000,35.543,0.000
6822,0.000,276.476,0.000
6823,170.703,440.370,0.000
6824,364.254,477.382,135.529
6825,490.874,466.665,250.090
6826,517.762,296.412,366.940
6827,543.537,315.160,104.978
6828,518.351,15.682,339.632
6829,455.280,122.766,0.000
6830,315.358,18.667,26.287
6831,83.221,0.000,0.000
6832,0.000,0.000,0.000
6833,0.000,0.000,0.000
6834,0.000,0.000,0.000
6835,0.000,0.000,0.000
6836,0.000,0.000,0.000
6837,0.000,0.000,0.000
6838,0.000,0.000,0.000
6839,0.000,0.000,0.000
6840,0.000,0.000,0.000
6841,0.000,0.000,0.000
6842,0.000,0.000,0.000
6843,0.000,0.000,0.000
6844,0.000,0.000,0.000
6845,0.000,34.849,0.000
6846,0.000,202.527,0.000
6847,163.657,386.618,0.000
6848,355.050,390.043,1.520
6849,484.616,345.134,175.781
6850,515.319,453.517,303.864
6851,539.597,432.868,371.381
6852,510.829,345.537,49.937
6853,457.689,176.136,0.000
6854,324.345,12.705,14.596
6855,89.295,0.000,18.924
6856,0.000,0.000,0.000
6857,0.000,0.000,0.000
6858,0.000,0.000,0.000
6859,0.000,0.000,0.000
6860,0.000,0.000,0.000
6861,0.000,0.000,0.000
6862,0.000,0.000,0.000
6863,0.000,0.000,0.000
6864,0.000,0.000,0.000
6865,0.000,0.000,0.000
6866,0.000,0.000,0.000
6867,0.000,0.000,0.000
6868,0.000,0.000,0.000
6869,0.000,0.000,0.000
6870,0.000,1.496,0.000
6871,168.671,89.578,0.000
6872,363.139,351.232,0.000
6873,491.594,344.407,0.000
6874,521.716,374.845,0.000
6875,544.588,313.454,263.177
6876,518.556,187.498,231.863
6877,472.514,87.492,213.380
6878,345.211,0.000,0.000
6879,178.854,0.000,56.305
6880,0.000,0.000,14.107
6881,0.000,0.000,0.000
6882,0.000,0.000,0.000
6883,0.000,0.000,0.000
6884,0.000,0.000,0.000
6885,0.000,0.000,0.000
6886,0.000,0.000,0.000
6887,0.000,0.000,0.000
6888,0.000,0.000,0.000
6889,0.000,0.000,0.000
6890,0.000,0.000,0.000
6891,0.000,0.000,0.000
6892,0.000,0.000,0.000
6893,0.000,0.000,0.000
6894,0.000,254.038,0.000
6895,169.917,407.696,0.893
6896,363.931,480.904,178.196
6897,491.009,488.166,338.923
6898,522.981,486.108,426.047
6899,445.225,455.196,424.835
6900,237.631,280.965,370.649
6901,370.897,76.862,380.711
6902,428.863,0.000,252.251
6903,156.761,0.000,195.417
6904,0.000,0.000,10.638
6905,0.000,0.000,0.000
6906,0.000,0.000,0.000
6907,0.000,0.000,0.000
6908,0.000,0.000,0.000
6909,0.000,0.000,0.000
6910,0.000,0.000,0.000
6911,0.000,0.000,0.000
6912,0.000,0.000,0.000
6913,0.000,0.000,0.000
6914,0.000,0.000,0.000
6915,0.000,0.000,0.000
6916,0.000,0.000,0.000
6917,0.000,0.000,0.000
6918,6.615,0.000,0.000
6919,211.099,0.000,0.000
6920,445.687,0.000,159.254
6921,498.741,0.000,225.517
6922,526.102,0.000,425.857
6923,540.042,0.000,431.906
6924,407.769,0.000,334.402
6925,398.259,0.000,363.852
6926,62.700,0.000,34.885
6927,0.000,0.000,0.000
6928,0.000,0.000,0.000
6929,0.000,0.000,0.000
6930,0.000,0.000,0.000
6931,0.000,0.000,0.000
6932,0.000,0.000,0.000
6933,0.000,0.000,0.000
6934,0.000,0.000,0.000
6935,0.000,0.000,0.000
6936,0.000,0.000,0.000
6937,0.000,0.000,0.000
6938,0.000,0.000,0.000
6939,0.000,0.000,0.000
6940,0.000,0.000,0.000
6941,0.000,0.000,0.000
6942,0.000,0.000,0.000
6943,93.613,22.537,0.000
6944,338.366,236.560,0.000
6945,236.668,377.945,0.000
6946,198.011,442.594,15.064
6947,292.071,359.112,62.827
6948,325.455,104.099,0.000
6949,201.988,59.216,0.416
6950,69.770,0.000,0.000
6951,47.193,0.000,0.000
6952,0.000,0.000,0.000
6953,0.000,0.000,0.000
6954,0.000,0.000,0.000
6955,0.000,0.000,0.000
6956,0.000,0.000,0.000
6957,0.000,0.000,0.000
6958,0.000,0.000,0.000
6959,0.000,0.000,0.000
6960,0.000,0.000,0.000
6961,0.000,0.000,0.000
6962,0.000,0.000,0.000
6963,0.000,0.000,0.000
6964,0.000,0.000,0.000
6965,0.000,26.452,0.000
6966,0.000,273.306,0.000
6967,166.653,420.741,0.000
6968,366.310,475.929,51.932
6969,475.452,475.204,79.992
6970,504.491,413.469,164.599
6971,523.314,223.706,280.869
6972,511.380,160.926,284.816
6973,465.685,0.000,161.774
6974,228.273,0.000,302.768
6975,15.025,0.000,28.032
6976,0.000,0.000,0.000
6977,0.000,0.000,0.000
6978,0.000,0.000,0.000
6979,0.000,0.000,0.000
6980,0.000,0.000,0.000
6981,0.000,0.000,0.000
6982,0.000,0.000,0.000
6983,0.000,0.000,0.000
6984,0.000,0.000,0.000
6985,0.000,0.000,0.000
6986,0.000,0.000,0.000
6987,0.000,0.000,0.000
6988,0.000,0.000,0.000
6989,0.000,31.123,0.000
6990,0.000,250.400,0.000
6991,187.162,324.388,1.542
6992,372.725,360.179,150.011
6993,500.093,445.123,314.310
6994,528.031,376.296,411.037
6995,548.820,293.805,336.821
6996,486.130,72.363,328.109
6997,390.198,0.000,306.517
6998,283.434,0.000,292.827
6999,99.663,0.000,141.173
7000,0.000,0.000,6.803
7001,0.000,0.000,0.000
7002,0.000,0.000,0.000
7003,0.000,0.000,0.000
7004,0.000,0.000,0.000
7005,0.000,0.000,0.000
7006,0.000,0.000,0.000
7007,0.000,0.000,0.000
7008,0.000,0.000,0.000
7009,0.000,0.000,0.000
7010,0.000,0.000,0.000
7011,0.000,0.000,0.000
7012,0.000,0.000,0.000
7013,0.000,36.614,0.000
7014,0.000,258.391,0.000
7015,195.251,396.309,0.000
7016,375.158,475.153,0.000
7017,497.578,484.970,118.018
7018,557.514,511.227,194.350
7019,545.385,440.685,257.697
7020,491.282,296.753,54.245
7021,250.192,97.708,2.936
7022,87.311,0.000,0.000
7023,0.000,0.000,0.000
7024,0.000,0.000,0.000
7025,0.000,0.000,0.000
7026,0.000,0.000,0.000
7027,0.000,0.000,0.000
7028,0.000,0.000,0.000
7029,0.000,0.000,0.000
7030,0.000,0.000,0.000
7031,0.000,0.000,0.000
7032,0.000,0.000,0.000
7033,0.000,0.000,0.000
7034,0.000,0.000,0.000
7035,0.000,0.000,0.000
7036,0.000,0.000,0.000
7037,0.000,30.813,0.000
7038,0.000,245.983,0.000
7039,166.773,421.077,0.000
7040,365.125,475.029,144.497
7041,495.082,473.099,311.981
7042,524.822,461.813,406.946
7043,542.001,408.808,443.341
7044,297.783,264.988,431.005
7045,53.110,77.041,338.502
7046,34.800,0.000,180.300
7047,0.000,0.000,130.983
7048,0.000,0.000,0.000
7049,0.000,0.000,0.000
7050,0.000,0.000,0.000
7051,0.000,0.000,0.000
7052,0.000,0.000,0.000
7053,0.000,0.000,0.000
7054,0.000,0.000,0.000
7055,0.000,0.000,0.000
7056,0.000,0.000,0.000
7057,0.000,0.000,0.000
7058,0.000,0.000,0.000
7059,0.000,0.000,0.000
7060,0.000,0.000,0.000
7061,0.000,28.454,0.000
7062,0.000,252.334,0.000
7063,165.843,415.899,0.000
7064,362.944,480.193,2.563
7065,473.545,474.620,0.000
7066,522.639,460.064,12.761
7067,545.596,401.163,54.059
7068,513.928,259.157,73.207
7069,458.650,74.455,14.711
7070,294.662,0.000,6.657
7071,93.269,0.000,0.000
7072,0.000,0.000,0.000
7073,0.000,0.000,0.000
7074,0.000,0.000,0.000
7075,0.000,0.000,0.000
7076,0.000,0.000,0.000
7077,0.000,0.000,0.000
7078,0.000,0.000,0.000
7079,0.000,0.000,0.000
7080,0.000,0.000,0.000
7081,0.000,0.000,0.000
7082,0.000,0.000,0.000
7083,0.000,0.000,0.000
7084,0.000,0.000,0.000
7085,0.000,37.379,0.000
7086,0.000,252.757,0.000
7087,162.574,405.587,0.000
7088,360.260,461.512,41.989
7089,495.084,472.011,183.714
7090,522.137,464.519,368.068
7091,546.265,414.290,437.020
7092,520.486,273.169,461.135
7093,462.554,80.004,425.442
7094,306.124,0.000,325.374
7095,111.087,0.000,113.589
7096,0.000,0.000,0.000
7097,0.000,0.000,0.000
7098,0.000,0.000,0.000
7099,0.000,0.000,0.000
7100,0.000,0.000,0.000
7101,0.000,0.000,0.000
7102,0.000,0.000,0.000
7103,0.000,0.000,0.000
7104,0.000,0.000,0.000
7105,0.000,0.000,0.000
7106,0.000,0.000,0.000
7107,0.000,0.000,0.000
7108,0.000,0.000,0.000
7109,0.000,34.947,0.000
7110,0.000,247.303,0.000
7111,158.974,388.624,0.000
7112,359.533,461.487,0.000
7113,495.077,471.095,14.241
7114,522.792,468.078,153.682
7115,541.548,414.975,382.962
7116,532.942,282.856,437.934
7117,393.973,37.982,404.165
7118,95.706,0.000,318.474
7119,0.000,0.000,139.781
7120,0.000,0.000,0.000
7121,0.000,0.000,0.000
7122,0.000,0.000,0.000
7123,0.000,0.000,0.000
7124,0.000,0.000,0.000
7125,0.000,0.000,0.000
7126,0.000,0.000,0.000
7127,0.000,0.000,0.000
7128,0.000,0.000,0.000
7129,0.000,0.000,0.000
7130,0.000,0.000,0.000
7131,0.000,0.000,0.000
7132,0.000,0.000,0.000
7133,0.000,40.474,0.000
7134,0.000,242.556,0.000
7135,155.558,389.301,0.000
7136,355.147,453.018,52.602
7137,490.137,469.611,215.061
7138,519.744,470.425,405.808
7139,542.304,406.890,434.616
7140,541.209,265.848,370.494
7141,372.415,69.930,266.138
7142,141.776,0.000,195.641
7143,0.000,0.000,0.000
7144,0.000,0.000,0.000
7145,0.000,0.000,0.000
7146,0.000,0.000,0.000
7147,0.000,0.000,0.000
7148,0.000,0.000,0.000
7149,0.000,0.000,0.000
7150,0.000,0.000,0.000
7151,0.000,0.000,0.000
7152,0.000,0.000,0.000
7153,0.000,0.000,0.000
7154,0.000,0.000,0.000
7155,0.000,0.000,0.000
7156,0.000,0.000,0.000
7157,0.000,27.229,0.000
7158,0.000,238.799,0.000
7159,153.574,395.433,0.000
7160,360.074,455.379,100.608
7161,497.744,473.125,275.447
7162,530.001,482.896,374.960
7163,548.536,414.460,433.732
7164,527.135,270.450,435.691
7165,462.602,68.813,393.170
7166,304.273,0.000,299.366
7167,59.996,0.000,122.809
7168,0.000,0.000,0.000
7169,0.000,0.000,0.000
7170,0.000,0.000,0.000
7171,0.000,0.000,0.000
7172,0.000,0.000,0.000
7173,0.000,0.000,0.000
7174,0.000,0.000,0.000
7175,0.000,0.000,0.000
7176,0.000,0.000,0.000
7177,0.000,0.000,0.000
7178,0.000,0.000,0.000
7179,0.000,0.000,0.000
7180,0.000,0.000,0.000
7181,0.000,29.980,0.000
7182,0.000,239.854,0.000
7183,155.831,395.851,0.000
7184,357.545,447.945,108.340
7185,488.546,455.273,281.533
7186,518.112,468.869,319.342
7187,543.706,423.818,306.756
7188,526.259,286.770,427.740
7189,473.948,67.321,394.623
7190,293.057,0.000,78.009
7191,62.328,0.000,1.678
7192,0.000,0.000,0.000
7193,0.000,0.000,0.000
7194,0.000,0.000,0.000
7195,0.000,0.000,0.000
7196,0.000,0.000,0.000
7197,0.000,0.000,0.000
7198,0.000,0.000,0.000
7199,0.000,0.000,0.000
7200,0.000,0.000,0.000
7201,0.000,0.000,0.000
7202,0.000,0.000,0.000
7203,0.000,0.000,0.000
7204,0.000,0.000,0.000
7205,0.000,20.259,0.000
7206,0.000,220.992,0.000
7207,149.647,393.706,0.000
7208,349.112,449.968,0.000
7209,490.349,464.302,0.000
7210,501.637,458.512,0.000
7211,538.205,415.190,12.792
7212,553.802,276.560,35.723
7213,485.616,59.634,58.132
7214,350.996,0.000,62.538
7215,42.956,0.000,0.000
7216,0.000,0.000,0.000
7217,0.000,0.000,0.000
7218,0.000,0.000,0.000
7219,0.000,0.000,0.000
7220,0.000,0.000,0.000
7221,0.000,0.000,0.000
7222,0.000,0.000,0.000
7223,0.000,0.000,0.000
7224,0.000,0.000,0.000
7225,0.000,0.000,0.000
7226,0.000,0.000,0.000
7227,0.000,0.000,0.000
7228,0.000,0.000,0.000
7229,0.000,0.000,0.000
7230,0.000,187.070,0.000
7231,136.438,354.593,0.000
7232,371.285,433.309,79.213
7233,522.286,458.786,260.939
7234,520.930,440.111,410.111
7235,549.612,384.771,453.977
7236,533.159,191.803,443.446
7237,475.417,48.548,397.047
7238,308.107,0.000,286.930
7239,57.228,0.000,89.092
7240,0.000,0.000,0.000
7241,0.000,0.000,0.000
7242,0.000,0.000,0.000
7243,0.000,0.000,0.000
7244,0.000,0.000,0.000
7245,0.000,0.000,0.000
7246,0.000,0.000,0.000
7247,0.000,0.000,0.000
7248,0.000,0.000,0.000
7249,0.000,0.000,0.000
7250,0.000,0.000,0.000
7251,0.000,0.000,0.000
7252,0.000,0.000,0.000
7253,0.000,0.000,0.000
7254,0.000,194.773,0.000
7255,155.421,385.389,0.000
7256,370.473,270.748,71.043
7257,501.779,329.394,214.292
7258,527.576,129.873,441.246
7259,553.536,84.069,453.439
7260,534.505,0.000,234.633
7261,474.781,0.000,181.577
7262,310.306,0.000,0.000
7263,61.712,0.000,0.000
7264,0.000,0.000,0.000
7265,0.000,0.000,0.000
7266,0.000,0.000,0.000
7267,0.000,0.000,0.000
7268,0.000,0.000,0.000
7269,0.000,0.000,0.000
7270,0.000,0.000,0.000
7271,0.000,0.000,0.000
7272,0.000,0.000,0.000
7273,0.000,0.000,0.000
7274,0.000,0.000,0.000
7275,0.000,0.000,0.000
7276,0.000,0.000,0.000
7277,0.000,0.000,0.000
7278,0.000,182.599,0.000
7279,156.281,293.300,0.000
7280,371.222,348.820,98.871
7281,503.075,233.758,278.793
7282,529.601,264.745,384.785
7283,549.585,352.425,425.401
7284,525.630,230.510,419.283
7285,470.380,42.571,377.773
7286,329.277,0.000,245.728
7287,81.336,0.000,70.715
7288,0.000,0.000,0.000
7289,0.000,0.000,0.000
7290,0.000,0.000,0.000
7291,0.000,0.000,0.000
7292,0.000,0.000,0.000
7293,0.000,0.000,0.000
7294,0.000,0.000,0.000
7295,0.000,0.000,0.000
7296,0.000,0.000,0.000
7297,0.000,0.000,0.000
7298,0.000,0.000,0.000
7299,0.000,0.000,0.000
7300,0.000,0.000,0.000
7301,0.000,2.797,0.000
7302,0.000,185.789,0.000
7303,124.548,352.948,0.000
7304,325.357,446.548,13.238
7305,451.652,459.720,218.187
7306,490.625,415.279,138.607
7307,500.531,360.146,316.742
7308,481.281,217.392,279.222
7309,442.595,49.963,154.389
7310,315.972,0.000,77.114
7311,98.679,0.000,91.974
7312,0.000,0.000,0.000
7313,0.000,0.000,0.000
7314,0.000,0.000,0.000
7315,0.000,0.000,0.000
7316,0.000,0.000,0.000
7317,0.000,0.000,0.000
7318,0.000,0.000,0.000
7319,0.000,0.000,0.000
7320,0.000,0.000,0.000
7321,0.000,0.000,0.000
7322,0.000,0.000,0.000
7323,0.000,0.000,0.000
7324,0.000,0.000,0.000
7325,0.000,0.569,0.000
7326,0.000,24.079,0.000
7327,118.240,174.553,0.000
7328,326.010,312.256,60.475
7329,451.107,173.941,244.058
7330,485.595,85.912,309.492
7331,494.113,148.648,405.447
7332,478.613,102.195,375.664
7333,441.714,16.611,271.146
7334,256.146,0.000,170.565
7335,57.426,0.000,1.025
7336,0.000,0.000,0.000
7337,0.000,0.000,0.000
7338,0.000,0.000,0.000
7339,0.000,0.000,0.000
7340,0.000,0.000,0.000
7341,0.000,0.000,0.000
7342,0.000,0.000,0.000
7343,0.000,0.000,0.000
7344,0.000,0.000,0.000
7345,0.000,0.000,0.000
7346,0.000,0.000,0.000
7347,0.000,0.000,0.000
7348,0.000,0.000,0.000
7349,0.000,0.000,0.000
7350,0.000,0.000,0.000
7351,117.628,0.000,0.000
7352,341.391,28.035,0.000
7353,465.372,0.000,0.000
7354,501.937,0.000,29.209
7355,507.152,0.000,198.983
7356,485.421,0.000,181.308
7357,454.801,0.000,141.894
7358,135.119,0.000,15.064
7359,0.000,0.000,0.000
7360,0.000,0.000,0.000
7361,0.000,0.000,0.000
7362,0.000,0.000,0.000
7363,0.000,0.000,0.000
7364,0.000,0.000,0.000
7365,0.000,0.000,0.000
7366,0.000,0.000,0.000
7367,0.000,0.000,0.000
7368,0.000,0.000,0.000
7369,0.000,0.000,0.000
7370,0.000,0.000,0.000
7371,0.000,0.000,0.000
7372,0.000,0.000,0.000
7373,0.000,0.000,0.000
7374,0.000,61.151,0.000
7375,127.656,208.891,0.000
7376,331.398,37.439,19.352
7377,456.554,78.657,144.853
7378,496.341,121.817,310.291
7379,496.896,75.257,335.594
7380,484.138,0.000,293.766
7381,446.274,0.000,218.501
7382,288.196,0.000,198.123
7383,62.903,0.000,74.620
7384,0.000,0.000,0.000
7385,0.000,0.000,0.000
7386,0.000,0.000,0.000
7387,0.000,0.000,0.000
7388,0.000,0.000,0.000
7389,0.000,0.000,0.000
7390,0.000,0.000,0.000
7391,0.000,0.000,0.000
7392,0.000,0.000,0.000
7393,0.000,0.000,0.000
7394,0.000,0.000,0.000
7395,0.000,0.000,0.000
7396,0.000,0.000,0.000
7397,0.000,0.000,0.000
7398,0.000,0.000,0.000
7399,123.509,19.809,0.000
7400,320.650,103.801,68.640
7401,454.836,255.053,234.126
7402,488.787,76.534,340.072
7403,499.727,0.000,379.633
7404,486.248,0.000,392.240
7405,444.333,0.000,358.458
7406,292.515,0.000,256.379
7407,60.357,0.000,69.231
7408,0.000,0.000,0.000
7409,0.000,0.000,0.000
7410,0.000,0.000,0.000
7411,0.000,0.000,0.000
7412,0.000,0.000,0.000
7413,0.000,0.000,0.000
7414,0.000,0.000,0.000
7415,0.000,0.000,0.000
7416,0.000,0.000,0.000
7417,0.000,0.000,0.000
7418,0.000,0.000,0.000
7419,0.000,0.000,0.000
7420,0.000,0.000,0.000
7421,0.000,0.000,0.000
7422,0.000,114.697,0.000
7423,121.104,218.686,0.000
7424,319.843,70.304,64.414
7425,452.882,19.670,236.847
7426,490.190,59.651,344.597
7427,499.132,0.000,382.415
7428,485.254,0.000,395.806
7429,444.390,0.000,360.555
7430,290.006,0.000,254.314
7431,65.578,0.000,72.156
7432,0.000,0.000,0.000
7433,0.000,0.000,0.000
7434,0.000,0.000,0.000
7435,0.000,0.000,0.000
7436,0.000,0.000,0.000
7437,0.000,0.000,0.000
7438,0.000,0.000,0.000
7439,0.000,0.000,0.000
7440,0.000,0.000,0.000
7441,0.000,0.000,0.000
7442,0.000,0.000,0.000
7443,0.000,0.000,0.000
7444,0.000,0.000,0.000
7445,0.000,0.000,0.000
7446,0.000,169.641,0.000
7447,113.229,356.205,0.000
7448,319.757,452.843,50.534
7449,452.692,448.023,202.343
7450,493.276,214.036,336.351
7451,504.781,117.831,371.649
7452,485.806,0.000,379.352
7453,444.787,0.000,347.233
7454,185.809,0.000,252.366
7455,0.000,0.000,70.829
7456,0.000,0.000,0.000
7457,0.000,0.000,0.000
7458,0.000,0.000,0.000
7459,0.000,0.000,0.000
7460,0.000,0.000,0.000
7461,0.000,0.000,0.000
7462,0.000,0.000,0.000
7463,0.000,0.000,0.000
7464,0.000,0.000,0.000
7465,0.000,0.000,0.000
7466,0.000,0.000,0.000
7467,0.000,0.000,0.000
7468,0.000,0.000,0.000
7469,0.000,0.000,0.000
7470,0.000,169.582,0.000
7471,113.160,374.984,0.000
7472,320.164,455.285,54.936
7473,454.732,477.056,233.508
7474,492.157,467.240,340.478
7475,504.263,395.358,383.732
7476,489.956,248.259,391.259
7477,448.665,37.415,351.738
7478,287.177,0.000,245.570
7479,109.153,0.000,84.992
7480,0.000,0.000,0.000
7481,0.000,0.000,0.000
7482,0.000,0.000,0.000
7483,0.000,0.000,0.000
7484,0.000,0.000,0.000
7485,0.000,0.000,0.000
7486,0.000,0.000,0.000
7487,0.000,0.000,0.000
7488,0.000,0.000,0.000
7489,0.000,0.000,0.000
7490,0.000,0.000,0.000
7491,0.000,0.000,0.000
7492,0.000,0.000,0.000
7493,0.000,0.000,0.000
7494,0.000,166.713,0.000
7495,161.135,353.777,0.000
7496,379.965,460.757,54.584
7497,514.143,509.245,226.440
7498,546.583,496.691,322.698
7499,552.941,433.588,355.191
7500,545.742,274.091,352.513
7501,511.637,30.234,312.210
7502,365.441,0.000,199.482
7503,100.295,0.000,18.565
7504,0.000,0.000,0.000
7505,0.000,0.000,0.000
7506,0.000,0.000,0.000
7507,0.000,0.000,0.000
7508,0.000,0.000,0.000
7509,0.000,0.000,0.000
7510,0.000,0.000,0.000
7511,0.000,0.000,0.000
7512,0.000,0.000,0.000
7513,0.000,0.000,0.000
