,tamanrasset,cardak,toledo,hail,minya
8472,0.41987,0.42907,0.4250890000000001,0.416293,0.417674
8473,0.42019,0.4302220000000001,0.42576,0.416442,0.41763
8474,0.420305,0.432024,0.426371,0.416424,0.417325
8475,0.420062,0.433634,0.426735,0.416124,0.416754
8476,0.419312,0.434351,0.426686,0.415424,0.415891
8477,0.417928,0.434092,0.426152,0.414208,0.414633
8478,0.415789,0.4329270000000001,0.425084,0.412361,0.4128600000000001
8479,0.412907,0.431016,0.423507,0.4098890000000001,0.410557
8480,0.409812,0.428843,0.421739,0.407265,0.408123
8481,0.407148,0.426971,0.420165,0.405074,0.406052
8482,0.405433,0.42585,0.4190930000000001,0.403789,0.404745
8483,0.404709,0.425527,0.418534,0.403483,0.404251
8484,0.404907,0.425945,0.418426,0.404132,0.404532
8485,0.405909,0.4270060000000001,0.418694,0.405638,0.405501
8486,0.407396,0.428415,0.419212,0.407593,0.40686
8487,0.408994,0.429825,0.419837,0.409504,0.408259
8488,0.410413,0.430965,0.420463,0.410975,0.409415
8489,0.411692,0.431863,0.421123,0.41200000000000003,0.410342
8490,0.412957,0.432628,0.421887,0.412679,0.411129
8491,0.414293,0.433335,0.42279,0.413108,0.411849
8492,0.415614,0.433933,0.423732,0.413388,0.412516
8493,0.416794,0.434337,0.424582,0.413619,0.413128
8494,0.417737,0.434511,0.425252,0.413888,0.413697
8495,0.418478,0.4346060000000001,0.425842,0.414226,0.41428
8496,0.419086,0.434818,0.4265,0.414648,0.414945
8497,0.419591,0.435269,0.427307,0.415141,0.41571
8498,0.419878,0.435758,0.428078,0.415563,0.416392
8499,0.419796,0.436009,0.4285600000000001,0.415745,0.4167520000000001
8500,0.419195,0.435778,0.428533,0.41553,0.416578
8501,0.417944,0.434969,0.42791,0.41482,0.415761
8502,0.415921,0.433525,0.426641,0.413536,0.414218
8503,0.413135,0.4314850000000001,0.424763,0.411695,0.41198
8504,0.4101260000000001,0.4292760000000001,0.422657,0.409703,0.409516
8505,0.40755,0.427413,0.420783,0.408056,0.4074
8506,0.405938,0.426313,0.4195100000000001,0.407158,0.406092
8507,0.405351,0.426025,0.4188520000000001,0.407065,0.405637
8508,0.405735,0.426508,0.418737,0.407747,0.40598
8509,0.406976,0.4276720000000001,0.419077,0.40912,0.407019
8510,0.408688,0.429217,0.419711,0.410864,0.40845
8511,0.4104140000000001,0.430784,0.420463,0.412599,0.409919
8512,0.411788,0.43207,0.421196,0.4140180000000001,0.411143
8513,0.412826,0.433005,0.421938,0.415143,0.412141
8514,0.413642,0.433576,0.422759,0.4160720000000001,0.41301
8515,0.41433,0.433838,0.423703,0.416889,0.413826
8516,0.414913,0.434131,0.424695,0.417587,0.414579
8517,0.415394,0.434862,0.425632,0.418144,0.415241
8518,0.415785,0.436199,0.426443,0.418541,0.415796
8519,0.416137,0.437334,0.427182,0.418803,0.416286
8520,0.4165100000000001,0.437211,0.427936,0.4189600000000001,0.416765
8521,0.416922,0.4351350000000001,0.428742,0.419023,0.417249
8522,0.417224,0.431851,0.429435,0.418908,0.417596
8523,0.417224,0.428449,0.429803,0.418512,0.41762
8524,0.41675,0.425769,0.429654,0.417726,0.417154
8525,0.415693,0.423735,0.428894,0.4164310000000001,0.416079
8526,0.4139640000000001,0.422046,0.427458,0.414502,0.414293
8527,0.411587,0.420475,0.425374,0.411942,0.411817
8528,0.409013,0.419065,0.423042,0.409241,0.409138
8529,0.406795,0.417926,0.4209520000000001,0.407002,0.406854
8530,0.405376,0.417157,0.41949,0.405715,0.405445
8531,0.404799,0.416801,0.418666,0.405455,0.404964
8532,0.40501,0.41689,0.418398,0.406201,0.405358
8533,0.405908,0.417409,0.4185930000000001,0.407852,0.406521
8534,0.407204,0.418166,0.419098,0.409981,0.40812
8535,0.40856,0.418919,0.419746,0.4120720000000001,0.409759
8536,0.409705,0.419476,0.4204100000000001,0.413716,0.411121
