,X1,X2,X3
2481,0.528,0.528,0.528
2482,0.624,0.624,0.624
2483,0.708,0.708,0.708
2484,0.747,0.747,0.747
2485,0.713,0.713,0.713
2486,0.656,0.656,0.656
2487,0.495,0.495,0.495
2488,0.369,0.369,0.369
2489,0.181,0.181,0.181
2490,0.041,0.041,0.041
2491,0,0,0
2492,0,0,0
2493,0,0,0
2494,0,0,0
2495,0,0,0
2496,0,0,0
2497,0,0,0
2498,0,0,0
2499,0,0,0
2500,0,0,0
2501,0.007,0.007,0.007
2502,0.1,0.1,0.1
2503,0.301,0.301,0.301
2504,0.526,0.526,0.526
2505,0.659,0.659,0.659
2506,0.82,0.82,0.82
2507,0.91,0.91,0.91
2508,0.936,0.936,0.936
2509,0.886,0.886,0.886
2510,0.781,0.781,0.781
2511,0.628,0.628,0.628
2512,0.406,0.406,0.406
2513,0.183,0.183,0.183
2514,0.042,0.042,0.042
2515,0,0,0
2516,0,0,0
2517,0,0,0
2518,0,0,0
2519,0,0,0
2520,0,0,0
2521,0,0,0
2522,0,0,0
2523,0,0,0
2524,0,0,0
2525,0.008,0.008,0.008
2526,0.104,0.104,0.104
2527,0.304,0.304,0.304
2528,0.499,0.499,0.499
2529,0.715,0.715,0.715
2530,0.916,0.916,0.916
2531,0.988,0.988,0.988
2532,1.008,1.008,1.008
2533,0.975,0.975,0.975
2534,0.836,0.836,0.836
2535,0.631,0.631,0.631
2536,0.409,0.409,0.409
2537,0.187,0.187,0.187
2538,0.046,0.046,0.046
2539,0,0,0
2540,0,0,0
2541,0,0,0
2542,0,0,0
2543,0,0,0
2544,0,0,0
2545,0,0,0
2546,0,0,0
2547,0,0,0
2548,0,0,0
2549,0.006,0.006,0.006
2550,0.088,0.088,0.088
2551,0.266,0.266,0.266
2552,0.49,0.49,0.49
2553,0.703,0.703,0.703
2554,0.853,0.853,0.853
2555,0.716,0.716,0.716
2556,0.312,0.312,0.312
2557,0.294,0.294,0.294
2558,0.18,0.18,0.18
2559,0.158,0.158,0.158
2560,0.084,0.084,0.084
2561,0.054,0.054,0.054
2562,0.032,0.032,0.032
2563,0,0,0
2564,0,0,0
2565,0,0,0
2566,0,0,0
2567,0,0,0
2568,0,0,0
2569,0,0,0
2570,0,0,0
2571,0,0,0
2572,0,0,0
2573,0.009,0.009,0.009
2574,0.111,0.111,0.111
2575,0.317,0.317,0.317
2576,0.487,0.487,0.487
2577,0.371,0.371,0.371
2578,0.393,0.393,0.393
2579,0.663,0.663,0.663
2580,0.432,0.432,0.432
2581,0.482,0.482,0.482
2582,0.369,0.369,0.369
2583,0.309,0.309,0.309
2584,0.198,0.198,0.198
2585,0.118,0.118,0.118
2586,0.035,0.035,0.035
2587,0,0,0
2588,0,0,0
2589,0,0,0
2590,0,0,0
2591,0,0,0
2592,0,0,0
2593,0,0,0
2594,0,0,0
2595,0,0,0
2596,0,0,0
2597,0.007,0.007,0.007
2598,0.059,0.059,0.059
2599,0.19,0.19,0.19
2600,0.434,0.434,0.434
2601,0.319,0.319,0.319
2602,0.356,0.356,0.356
2603,0.209,0.209,0.209
2604,0.329,0.329,0.329
2605,0.598,0.598,0.598
2606,0.478,0.478,0.478
2607,0.489,0.489,0.489
2608,0.368,0.368,0.368
2609,0.188,0.188,0.188
2610,0.051,0.051,0.051
2611,0,0,0
2612,0,0,0
2613,0,0,0
2614,0,0,0
2615,0,0,0
2616,0,0,0
2617,0,0,0
2618,0,0,0
2619,0,0,0
2620,0,0,0
2621,0.006,0.006,0.006
2622,0.09,0.09,0.09
2623,0.171,0.171,0.171
2624,0.292,0.292,0.292
2625,0.198,0.198,0.198
2626,0.088,0.088,0.088
2627,0.098,0.098,0.098
2628,0.208,0.208,0.208
2629,0.107,0.107,0.107
2630,0.122,0.122,0.122
2631,0.132,0.132,0.132
2632,0.122,0.122,0.122
2633,0.075,0.075,0.075
2634,0.026,0.026,0.026
2635,0.001,0.001,0.001
2636,0,0,0
2637,0,0,0
2638,0,0,0
2639,0,0,0
2640,0,0,0
2641,0,0,0
2642,0,0,0
2643,0,0,0
2644,0,0,0
2645,0.009,0.009,0.009
2646,0.096,0.096,0.096
2647,0.248,0.248,0.248
2648,0.351,0.351,0.351
2649,0.568,0.568,0.568
2650,0.633,0.633,0.633
2651,0.507,0.507,0.507
2652,0.939,0.939,0.939
2653,0.751,0.751,0.751
2654,0.666,0.666,0.666
2655,0.463,0.463,0.463
2656,0.196,0.196,0.196
2657,0.034,0.034,0.034
2658,0.009,0.009,0.009
2659,0.001,0.001,0.001
2660,0,0,0
2661,0,0,0
2662,0,0,0
2663,0,0,0
2664,0,0,0
2665,0,0,0
2666,0,0,0
2667,0,0,0
2668,0,0,0
2669,0.004,0.004,0.004
2670,0.039,0.039,0.039
2671,0.162,0.162,0.162
2672,0.318,0.318,0.318
2673,0.367,0.367,0.367
2674,0.282,0.282,0.282
2675,0.152,0.152,0.152
2676,0.149,0.149,0.149
2677,0.247,0.247,0.247
2678,0.419,0.419,0.419
2679,0.384,0.384,0.384
2680,0.262,0.262,0.262
2681,0.122,0.122,0.122
2682,0.036,0.036,0.036
2683,0.001,0.001,0.001
2684,0,0,0
2685,0,0,0
2686,0,0,0
2687,0,0,0
2688,0,0,0
2689,0,0,0
2690,0,0,0
2691,0,0,0
2692,0,0,0
2693,0.006,0.006,0.006
2694,0.093,0.093,0.093
2695,0.301,0.301,0.301
2696,0.515,0.515,0.515
2697,0.65,0.65,0.65
2698,0.872,0.872,0.872
2699,0.67,0.67,0.67
2700,0.475,0.475,0.475
2701,0.27,0.27,0.27
2702,0.238,0.238,0.238
2703,0.162,0.162,0.162
2704,0.149,0.149,0.149
2705,0.103,0.103,0.103
2706,0.037,0.037,0.037
2707,0.001,0.001,0.001
2708,0,0,0
2709,0,0,0
2710,0,0,0
2711,0,0,0
2712,0,0,0
2713,0,0,0
2714,0,0,0
2715,0,0,0
2716,0,0,0
2717,0.016,0.016,0.016
2718,0.092,0.092,0.092
2719,0.258,0.258,0.258
2720,0.405,0.405,0.405
2721,0.404,0.404,0.404
2722,0.42,0.42,0.42
2723,0.528,0.528,0.528
2724,0.461,0.461,0.461
2725,0.461,0.461,0.461
2726,0.282,0.282,0.282
2727,0.229,0.229,0.229
2728,0.189,0.189,0.189
2729,0.116,0.116,0.116
2730,0.037,0.037,0.037
2731,0.002,0.002,0.002
2732,0,0,0
2733,0,0,0
2734,0,0,0
2735,0,0,0
2736,0,0,0
2737,0,0,0
2738,0,0,0
2739,0,0,0
2740,0,0,0
2741,0.008,0.008,0.008
2742,0.024,0.024,0.024
2743,0.077,0.077,0.077
2744,0.084,0.084,0.084
2745,0.147,0.147,0.147
2746,0.19,0.19,0.19
2747,0.226,0.226,0.226
2748,0.242,0.242,0.242
2749,0.104,0.104,0.104
2750,0.112,0.112,0.112
2751,0.118,0.118,0.118
2752,0.065,0.065,0.065
2753,0.032,0.032,0.032
2754,0.019,0.019,0.019
2755,0.003,0.003,0.003
2756,0,0,0
2757,0,0,0
2758,0,0,0
2759,0,0,0
2760,0,0,0
2761,0,0,0
2762,0,0,0
2763,0,0,0
2764,0,0,0
2765,0.009,0.009,0.009
2766,0.073,0.073,0.073
2767,0.092,0.092,0.092
2768,0.094,0.094,0.094
2769,0.21,0.21,0.21
2770,0.324,0.324,0.324
2771,0.48,0.48,0.48
2772,0.539,0.539,0.539
2773,0.456,0.456,0.456
2774,0.555,0.555,0.555
2775,0.368,0.368,0.368
2776,0.211,0.211,0.211
2777,0.107,0.107,0.107
2778,0.053,0.053,0.053
2779,0.003,0.003,0.003
2780,0,0,0
2781,0,0,0
2782,0,0,0
2783,0,0,0
2784,0,0,0
2785,0,0,0
2786,0,0,0
2787,0,0,0
2788,0,0,0
2789,0.019,0.019,0.019
2790,0.084,0.084,0.084
2791,0.263,0.263,0.263
2792,0.386,0.386,0.386
2793,0.308,0.308,0.308
2794,0.284,0.284,0.284
2795,0.275,0.275,0.275
2796,0.203,0.203,0.203
2797,0.136,0.136,0.136
2798,0.352,0.352,0.352
2799,0.516,0.516,0.516
2800,0.391,0.391,0.391
2801,0.192,0.192,0.192
2802,0.05,0.05,0.05
2803,0.003,0.003,0.003
2804,0,0,0
2805,0,0,0
2806,0,0,0
2807,0,0,0
2808,0,0,0
2809,0,0,0
2810,0,0,0
2811,0,0,0
2812,0,0,0
2813,0.005,0.005,0.005
2814,0.027,0.027,0.027
2815,0.081,0.081,0.081
2816,0.138,0.138,0.138
2817,0.234,0.234,0.234
2818,0.294,0.294,0.294
2819,0.378,0.378,0.378
2820,0.4,0.4,0.4
2821,0.19,0.19,0.19
2822,0.234,0.234,0.234
2823,0.232,0.232,0.232
2824,0.144,0.144,0.144
2825,0.167,0.167,0.167
2826,0.065,0.065,0.065
2827,0.004,0.004,0.004
2828,0,0,0
2829,0,0,0
2830,0,0,0
2831,0,0,0
2832,0,0,0
2833,0,0,0
2834,0,0,0
2835,0,0,0
2836,0,0,0
2837,0.012,0.012,0.012
2838,0.043,0.043,0.043
2839,0.059,0.059,0.059
2840,0.105,0.105,0.105
2841,0.102,0.102,0.102
2842,0.174,0.174,0.174
2843,0.281,0.281,0.281
2844,0.486,0.486,0.486
2845,0.305,0.305,0.305
2846,0.156,0.156,0.156
2847,0.253,0.253,0.253
2848,0.27,0.27,0.27
2849,0.17,0.17,0.17
2850,0.06,0.06,0.06
2851,0.003,0.003,0.003
2852,0,0,0
2853,0,0,0
2854,0,0,0
2855,0,0,0
2856,0,0,0
2857,0,0,0
2858,0,0,0
2859,0,0,0
2860,0,0,0
2861,0.02,0.02,0.02
2862,0.075,0.075,0.075
2863,0.119,0.119,0.119
2864,0.167,0.167,0.167
2865,0.353,0.353,0.353
2866,0.718,0.718,0.718
2867,0.992,0.992,0.992
2868,1.004,1.004,1.004
2869,0.703,0.703,0.703
2870,0.416,0.416,0.416
2871,0.336,0.336,0.336
2872,0.335,0.335,0.335
2873,0.19,0.19,0.19
2874,0.052,0.052,0.052
2875,0.001,0.001,0.001
2876,0,0,0
2877,0,0,0
2878,0,0,0
2879,0,0,0
2880,0,0,0
2881,0,0,0
2882,0,0,0
2883,0,0,0
2884,0,0,0
2885,0.016,0.016,0.016
2886,0.074,0.074,0.074
2887,0.196,0.196,0.196
2888,0.196,0.196,0.196
2889,0.115,0.115,0.115
2890,0.116,0.116,0.116
2891,0.117,0.117,0.117
2892,0.165,0.165,0.165
2893,0.273,0.273,0.273
2894,0.287,0.287,0.287
2895,0.262,0.262,0.262
2896,0.204,0.204,0.204
2897,0.114,0.114,0.114
2898,0.014,0.014,0.014
2899,0.001,0.001,0.001
2900,0,0,0
2901,0,0,0
2902,0,0,0
2903,0,0,0
2904,0,0,0
2905,0,0,0
2906,0,0,0
2907,0,0,0
2908,0,0,0
2909,0.017,0.017,0.017
2910,0.06,0.06,0.06
2911,0.117,0.117,0.117
2912,0.173,0.173,0.173
2913,0.136,0.136,0.136
2914,0.119,0.119,0.119
2915,0.197,0.197,0.197
2916,0.148,0.148,0.148
2917,0.14,0.14,0.14
2918,0.12,0.12,0.12
2919,0.189,0.189,0.189
2920,0.187,0.187,0.187
2921,0.134,0.134,0.134
2922,0.063,0.063,0.063
2923,0.008,0.008,0.008
2924,0,0,0
2925,0,0,0
2926,0,0,0
2927,0,0,0
2928,0,0,0
2929,0,0,0
2930,0,0,0
2931,0,0,0
2932,0,0,0
2933,0.029,0.029,0.029
2934,0.106,0.106,0.106
2935,0.242,0.242,0.242
2936,0.447,0.447,0.447
2937,0.443,0.443,0.443
2938,0.284,0.284,0.284
2939,0.486,0.486,0.486
2940,0.687,0.687,0.687
2941,0.588,0.588,0.588
2942,0.606,0.606,0.606
2943,0.535,0.535,0.535
2944,0.391,0.391,0.391
2945,0.207,0.207,0.207
2946,0.074,0.074,0.074
2947,0.009,0.009,0.009
2948,0,0,0
2949,0,0,0
2950,0,0,0
2951,0,0,0
2952,0,0,0
2953,0,0,0
2954,0,0,0
2955,0,0,0
2956,0,0,0
2957,0.031,0.031,0.031
2958,0.126,0.126,0.126
2959,0.3,0.3,0.3
2960,0.466,0.466,0.466
2961,0.602,0.602,0.602
2962,0.684,0.684,0.684
2963,0.768,0.768,0.768
2964,0.905,0.905,0.905
2965,0.857,0.857,0.857
2966,0.775,0.775,0.775
2967,0.621,0.621,0.621
2968,0.384,0.384,0.384
2969,0.191,0.191,0.191
2970,0.07,0.07,0.07
2971,0.005,0.005,0.005
2972,0,0,0
2973,0,0,0
2974,0,0,0
2975,0,0,0
2976,0,0,0
2977,0,0,0
2978,0,0,0
2979,0,0,0
2980,0,0,0
2981,0.028,0.028,0.028
2982,0.155,0.155,0.155
2983,0.34,0.34,0.34
2984,0.558,0.558,0.558
2985,0.682,0.682,0.682
2986,0.743,0.743,0.743
2987,0.675,0.675,0.675
2988,0.842,0.842,0.842
2989,0.506,0.506,0.506
2990,0.499,0.499,0.499
2991,0.457,0.457,0.457
2992,0.302,0.302,0.302
2993,0.102,0.102,0.102
2994,0.038,0.038,0.038
2995,0.006,0.006,0.006
2996,0,0,0
2997,0,0,0
2998,0,0,0
2999,0,0,0
3000,0,0,0
3001,0,0,0
3002,0,0,0
3003,0,0,0
3004,0,0,0
3005,0.021,0.021,0.021
3006,0.101,0.101,0.101
3007,0.157,0.157,0.157
3008,0.357,0.357,0.357
3009,0.461,0.461,0.461
3010,0.601,0.601,0.601
3011,0.651,0.651,0.651
3012,0.496,0.496,0.496
3013,0.555,0.555,0.555
3014,0.585,0.585,0.585
3015,0.518,0.518,0.518
3016,0.329,0.329,0.329
3017,0.146,0.146,0.146
3018,0.051,0.051,0.051
3019,0.003,0.003,0.003
3020,0,0,0
3021,0,0,0
3022,0,0,0
3023,0,0,0
3024,0,0,0
3025,0,0,0
3026,0,0,0
3027,0,0,0
3028,0,0,0
3029,0.034,0.034,0.034
3030,0.14,0.14,0.14
3031,0.257,0.257,0.257
3032,0.461,0.461,0.461
3033,0.561,0.561,0.561
3034,0.645,0.645,0.645
3035,0.292,0.292,0.292
3036,0.374,0.374,0.374
3037,0.27,0.27,0.27
3038,0.342,0.342,0.342
3039,0.453,0.453,0.453
3040,0.294,0.294,0.294
3041,0.182,0.182,0.182
3042,0.071,0.071,0.071
3043,0.011,0.011,0.011
3044,0,0,0
3045,0,0,0
3046,0,0,0
3047,0,0,0
3048,0,0,0
3049,0,0,0
3050,0,0,0
3051,0,0,0
3052,0.002,0.002,0.002
3053,0.01,0.01,0.01
3054,0.03,0.03,0.03
3055,0.103,0.103,0.103
3056,0.061,0.061,0.061
3057,0.073,0.073,0.073
3058,0.127,0.127,0.127
3059,0.154,0.154,0.154
3060,0.204,0.204,0.204
3061,0.127,0.127,0.127
3062,0.104,0.104,0.104
3063,0.11,0.11,0.11
3064,0.066,0.066,0.066
3065,0.036,0.036,0.036
3066,0.031,0.031,0.031
3067,0.011,0.011,0.011
3068,0,0,0
3069,0,0,0
3070,0,0,0
3071,0,0,0
3072,0,0,0
3073,0,0,0
3074,0,0,0
3075,0,0,0
3076,0.003,0.003,0.003
3077,0.037,0.037,0.037
3078,0.159,0.159,0.159
3079,0.285,0.285,0.285
3080,0.374,0.374,0.374
3081,0.429,0.429,0.429
3082,0.594,0.594,0.594
3083,0.597,0.597,0.597
3084,0.261,0.261,0.261
3085,0.328,0.328,0.328
3086,0.628,0.628,0.628
3087,0.549,0.549,0.549
3088,0.409,0.409,0.409
3089,0.22,0.22,0.22
3090,0.08,0.08,0.08
3091,0.014,0.014,0.014
3092,0,0,0
3093,0,0,0
3094,0,0,0
3095,0,0,0
3096,0,0,0
3097,0,0,0
3098,0,0,0
3099,0,0,0
3100,0.001,0.001,0.001
3101,0.015,0.015,0.015
3102,0.044,0.044,0.044
3103,0.122,0.122,0.122
3104,0.249,0.249,0.249
3105,0.42,0.42,0.42
3106,0.51,0.51,0.51
3107,0.768,0.768,0.768
3108,0.565,0.565,0.565
3109,0.382,0.382,0.382
3110,0.298,0.298,0.298
3111,0.296,0.296,0.296
3112,0.368,0.368,0.368
3113,0.169,0.169,0.169
3114,0.057,0.057,0.057
3115,0.014,0.014,0.014
3116,0,0,0
3117,0,0,0
3118,0,0,0
3119,0,0,0
3120,0,0,0
3121,0,0,0
3122,0,0,0
3123,0,0,0
3124,0.001,0.001,0.001
3125,0.009,0.009,0.009
3126,0.063,0.063,0.063
3127,0.056,0.056,0.056
3128,0.109,0.109,0.109
3129,0.178,0.178,0.178
3130,0.275,0.275,0.275
3131,0.422,0.422,0.422
3132,0.411,0.411,0.411
3133,0.238,0.238,0.238
3134,0.268,0.268,0.268
3135,0.242,0.242,0.242
3136,0.131,0.131,0.131
3137,0.07,0.07,0.07
3138,0.039,0.039,0.039
3139,0.008,0.008,0.008
3140,0,0,0
3141,0,0,0
3142,0,0,0
3143,0,0,0
3144,0,0,0
3145,0,0,0
3146,0,0,0
3147,0,0,0
3148,0.001,0.001,0.001
3149,0.023,0.023,0.023
3150,0.073,0.073,0.073
3151,0.127,0.127,0.127
3152,0.178,0.178,0.178
3153,0.248,0.248,0.248
3154,0.4,0.4,0.4
3155,0.493,0.493,0.493
3156,0.49,0.49,0.49
3157,0.246,0.246,0.246
3158,0.124,0.124,0.124
3159,0.362,0.362,0.362
3160,0.414,0.414,0.414
3161,0.229,0.229,0.229
3162,0.084,0.084,0.084
3163,0.02,0.02,0.02
3164,0,0,0
3165,0,0,0
3166,0,0,0
3167,0,0,0
3168,0,0,0
3169,0,0,0
3170,0,0,0
3171,0,0,0
3172,0.003,0.003,0.003
3173,0.04,0.04,0.04
3174,0.113,0.113,0.113
3175,0.268,0.268,0.268
3176,0.412,0.412,0.412
3177,0.37,0.37,0.37
3178,0.502,0.502,0.502
3179,0.578,0.578,0.578
3180,0.66,0.66,0.66
3181,0.337,0.337,0.337
3182,0.517,0.517,0.517
3183,0.45,0.45,0.45
3184,0.154,0.154,0.154
3185,0.138,0.138,0.138
3186,0.043,0.043,0.043
3187,0.005,0.005,0.005
3188,0,0,0
3189,0,0,0
3190,0,0,0
3191,0,0,0
3192,0,0,0
3193,0,0,0
3194,0,0,0
3195,0,0,0
3196,0.005,0.005,0.005
3197,0.038,0.038,0.038
3198,0.175,0.175,0.175
3199,0.379,0.379,0.379
3200,0.556,0.556,0.556
3201,0.701,0.701,0.701
3202,0.697,0.697,0.697
3203,0.778,0.778,0.778
3204,0.863,0.863,0.863
3205,0.728,0.728,0.728
3206,0.703,0.703,0.703
3207,0.493,0.493,0.493
3208,0.344,0.344,0.344
3209,0.226,0.226,0.226
3210,0.088,0.088,0.088
3211,0.022,0.022,0.022
3212,0,0,0
3213,0,0,0
3214,0,0,0
3215,0,0,0
3216,0,0,0
3217,0,0,0
3218,0,0,0
3219,0,0,0
3220,0.005,0.005,0.005
3221,0.042,0.042,0.042
3222,0.175,0.175,0.175
3223,0.38,0.38,0.38
3224,0.601,0.601,0.601
3225,0.787,0.787,0.787
3226,0.895,0.895,0.895
3227,0.947,0.947,0.947
3228,0.93,0.93,0.93
3229,0.83,0.83,0.83
3230,0.769,0.769,0.769
3231,0.646,0.646,0.646
3232,0.44,0.44,0.44
3233,0.229,0.229,0.229
3234,0.089,0.089,0.089
3235,0.025,0.025,0.025
3236,0,0,0
3237,0,0,0
3238,0,0,0
3239,0,0,0
3240,0,0,0
3241,0,0,0
3242,0,0,0
3243,0,0,0
3244,0.005,0.005,0.005
3245,0.048,0.048,0.048
3246,0.174,0.174,0.174
3247,0.375,0.375,0.375
3248,0.594,0.594,0.594
3249,0.779,0.779,0.779
3250,0.78,0.78,0.78
3251,0.659,0.659,0.659
3252,0.507,0.507,0.507
3253,0.373,0.373,0.373
3254,0.277,0.277,0.277
3255,0.304,0.304,0.304
3256,0.282,0.282,0.282
3257,0.221,0.221,0.221
3258,0.089,0.089,0.089
3259,0.026,0.026,0.026
3260,0,0,0
3261,0,0,0
3262,0,0,0
3263,0,0,0
3264,0,0,0
3265,0,0,0
3266,0,0,0
3267,0,0,0
3268,0.005,0.005,0.005
3269,0.05,0.05,0.05
3270,0.121,0.121,0.121
3271,0.198,0.198,0.198
3272,0.308,0.308,0.308
3273,0.533,0.533,0.533
3274,0.878,0.878,0.878
3275,1.001,1.001,1.001
3276,0.76,0.76,0.76
3277,0.562,0.562,0.562
3278,0.559,0.559,0.559
3279,0.501,0.501,0.501
3280,0.318,0.318,0.318
3281,0.196,0.196,0.196
3282,0.091,0.091,0.091
3283,0.02,0.02,0.02
3284,0,0,0
3285,0,0,0
3286,0,0,0
3287,0,0,0
3288,0,0,0
3289,0,0,0
3290,0,0,0
3291,0,0,0
3292,0.007,0.007,0.007
3293,0.049,0.049,0.049
3294,0.111,0.111,0.111
3295,0.235,0.235,0.235
3296,0.531,0.531,0.531
3297,0.767,0.767,0.767
3298,0.909,0.909,0.909
3299,1.023,1.023,1.023
3300,1.056,1.056,1.056
3301,0.99,0.99,0.99
3302,0.854,0.854,0.854
3303,0.661,0.661,0.661
3304,0.443,0.443,0.443
3305,0.234,0.234,0.234
3306,0.094,0.094,0.094
3307,0.029,0.029,0.029
3308,0,0,0
3309,0,0,0
3310,0,0,0
3311,0,0,0
3312,0,0,0
3313,0,0,0
3314,0,0,0
3315,0,0,0
3316,0.004,0.004,0.004
3317,0.048,0.048,0.048
3318,0.179,0.179,0.179
3319,0.379,0.379,0.379
3320,0.599,0.599,0.599
3321,0.794,0.794,0.794
3322,0.933,0.933,0.933
3323,0.96,0.96,0.96
3324,1.015,1.015,1.015
3325,0.946,0.946,0.946
3326,0.819,0.819,0.819
3327,0.64,0.64,0.64
3328,0.418,0.418,0.418
3329,0.235,0.235,0.235
3330,0.095,0.095,0.095
3331,0.027,0.027,0.027
3332,0,0,0
3333,0,0,0
3334,0,0,0
3335,0,0,0
3336,0,0,0
3337,0,0,0
3338,0,0,0
3339,0,0,0
3340,0.001,0.001,0.001
3341,0.009,0.009,0.009
3342,0.063,0.063,0.063
3343,0.118,0.118,0.118
3344,0.314,0.314,0.314
3345,0.722,0.722,0.722
3346,0.767,0.767,0.767
3347,0.546,0.546,0.546
3348,0.846,0.846,0.846
3349,0.642,0.642,0.642
3350,0.229,0.229,0.229
3351,0.261,0.261,0.261
3352,0.147,0.147,0.147
3353,0.08,0.08,0.08
3354,0.073,0.073,0.073
3355,0.012,0.012,0.012
3356,0,0,0
3357,0,0,0
3358,0,0,0
3359,0,0,0
3360,0,0,0
3361,0,0,0
3362,0,0,0
3363,0,0,0
3364,0.004,0.004,0.004
3365,0.035,0.035,0.035
3366,0.184,0.184,0.184
3367,0.37,0.37,0.37
3368,0.501,0.501,0.501
3369,0.412,0.412,0.412
3370,0,0,0
3371,0.592,0.592,0.592
3372,0.591,0.591,0.591
3373,0.457,0.457,0.457
3374,0.278,0.278,0.278
3375,0.298,0.298,0.298
3376,0.248,0.248,0.248
3377,0.202,0.202,0.202
3378,0.07,0.07,0.07
3379,0.013,0.013,0.013
3380,0,0,0
3381,0,0,0
3382,0,0,0
3383,0,0,0
3384,0,0,0
3385,0,0,0
3386,0,0,0
3387,0,0,0
3388,0.005,0.005,0.005
3389,0.048,0.048,0.048
3390,0.162,0.162,0.162
3391,0.343,0.343,0.343
3392,0.438,0.438,0.438
3393,0.501,0.501,0.501
3394,0.456,0.456,0.456
3395,0.395,0.395,0.395
3396,0.368,0.368,0.368
3397,0.361,0.361,0.361
3398,0.162,0.162,0.162
3399,0.257,0.257,0.257
3400,0.458,0.458,0.458
3401,0.231,0.231,0.231
3402,0.083,0.083,0.083
3403,0.03,0.03,0.03
3404,0,0,0
3405,0,0,0
3406,0,0,0
3407,0,0,0
3408,0,0,0
3409,0,0,0
3410,0,0,0
3411,0,0,0
3412,0.009,0.009,0.009
3413,0.035,0.035,0.035
3414,0.185,0.185,0.185
3415,0.349,0.349,0.349
3416,0.473,0.473,0.473
3417,0.493,0.493,0.493
3418,0.414,0.414,0.414
3419,0.33,0.33,0.33
3420,0.21,0.21,0.21
3421,0.404,0.404,0.404
3422,0.428,0.428,0.428
3423,0.177,0.177,0.177
3424,0.184,0.184,0.184
3425,0.232,0.232,0.232
3426,0.092,0.092,0.092
3427,0.034,0.034,0.034
3428,0,0,0
3429,0,0,0
3430,0,0,0
3431,0,0,0
3432,0,0,0
3433,0,0,0
3434,0,0,0
3435,0,0,0
3436,0.001,0.001,0.001
3437,0.025,0.025,0.025
3438,0.048,0.048,0.048
3439,0.065,0.065,0.065
3440,0.063,0.063,0.063
3441,0.132,0.132,0.132
3442,0.211,0.211,0.211
3443,0.424,0.424,0.424
3444,0.471,0.471,0.471
3445,0.376,0.376,0.376
3446,0,0,0
3447,0.184,0.184,0.184
3448,0.11,0.11,0.11
3449,0.094,0.094,0.094
3450,0.089,0.089,0.089
3451,0.011,0.011,0.011
3452,0,0,0
3453,0,0,0
3454,0,0,0
3455,0,0,0
3456,0,0,0
3457,0,0,0
3458,0,0,0
3459,0,0,0
3460,0.009,0.009,0.009
3461,0.037,0.037,0.037
3462,0.188,0.188,0.188
3463,0.341,0.341,0.341
3464,0.405,0.405,0.405
3465,0.562,0.562,0.562
3466,0.729,0.729,0.729
3467,0.589,0.589,0.589
3468,0.713,0.713,0.713
3469,0.598,0.598,0.598
3470,0.659,0.659,0.659
3471,0.573,0.573,0.573
3472,0.416,0.416,0.416
3473,0.237,0.237,0.237
3474,0.093,0.093,0.093
3475,0.041,0.041,0.041
3476,0,0,0
3477,0,0,0
3478,0,0,0
3479,0,0,0
3480,0,0,0
3481,0,0,0
3482,0,0,0
3483,0,0,0
3484,0.005,0.005,0.005
3485,0.018,0.018,0.018
3486,0.132,0.132,0.132
3487,0.181,0.181,0.181
3488,0.189,0.189,0.189
3489,0.573,0.573,0.573
3490,0.358,0.358,0.358
3491,0.606,0.606,0.606
3492,0.629,0.629,0.629
3493,0.565,0.565,0.565
3494,0.362,0.362,0.362
3495,0.137,0.137,0.137
3496,0.067,0.067,0.067
3497,0.045,0.045,0.045
3498,0.042,0.042,0.042
3499,0.011,0.011,0.011
3500,0,0,0
3501,0,0,0
3502,0,0,0
3503,0,0,0
3504,0,0,0
3505,0,0,0
3506,0,0,0
3507,0,0,0
3508,0.007,0.007,0.007
3509,0.049,0.049,0.049
3510,0.089,0.089,0.089
3511,0.107,0.107,0.107
3512,0.088,0.088,0.088
3513,0.103,0.103,0.103
3514,0.129,0.129,0.129
3515,0.134,0.134,0.134
3516,0.11,0.11,0.11
3517,0.099,0.099,0.099
3518,0.086,0.086,0.086
3519,0.071,0.071,0.071
3520,0.054,0.054,0.054
3521,0.032,0.032,0.032
3522,0.017,0.017,0.017
3523,0.006,0.006,0.006
3524,0,0,0
3525,0,0,0
3526,0,0,0
3527,0,0,0
3528,0,0,0
3529,0,0,0
3530,0,0,0
3531,0,0,0
3532,0.004,0.004,0.004
3533,0.024,0.024,0.024
3534,0.054,0.054,0.054
3535,0.077,0.077,0.077
3536,0.119,0.119,0.119
3537,0.123,0.123,0.123
3538,0.155,0.155,0.155
3539,0.176,0.176,0.176
3540,0.147,0.147,0.147
3541,0.135,0.135,0.135
3542,0.123,0.123,0.123
3543,0.11,0.11,0.11
3544,0.112,0.112,0.112
3545,0.094,0.094,0.094
3546,0.043,0.043,0.043
3547,0.007,0.007,0.007
3548,0,0,0
3549,0,0,0
3550,0,0,0
3551,0,0,0
3552,0,0,0
3553,0,0,0
3554,0,0,0
3555,0,0,0
3556,0.002,0.002,0.002
3557,0.027,0.027,0.027
3558,0.098,0.098,0.098
3559,0.157,0.157,0.157
3560,0.262,0.262,0.262
3561,0.317,0.317,0.317
3562,0.191,0.191,0.191
3563,0.254,0.254,0.254
3564,0.289,0.289,0.289
3565,0.382,0.382,0.382
3566,0.299,0.299,0.299
3567,0.288,0.288,0.288
3568,0.29,0.29,0.29
3569,0.211,0.211,0.211
