,X1
3626,0.017908
3627,0.003152
3628,0.001612
3629,0.024724
3630,0.031016
3631,0.036632
3632,0.037484
3633,0.039016
3634,0.037492
3635,0.032856
3636,0.03206
3637,0.027952
3638,0.028132
3639,0.028612
3640,0.030284
3641,0.033612
3642,0.032844
3643,0.032804
3644,0.033696
3645,0.034388
3646,0.0322
3647,0.03512
3648,0.02444
3649,0.013488
3650,0.006636
3651,0.00396
3652,0.004876
3653,0.011096
3654,0.028672
3655,0.032424
3656,0.037736
3657,0.040884
3658,0.0404
3659,0.035276
3660,0.034544
3661,0.032292
3662,0.031732
3663,0.032968
3664,0.038296
3665,0.043904
3666,0.041776
3667,0.03702
3668,0.035268
3669,0.034736
3670,0.033148
3671,0.028948
3672,0.029708
3673,0.028604
3674,0.027792
3675,0.024836
3676,0.024912
3677,0.0333
3678,0.033716
3679,0.031904
3680,0.032756
3681,0.033416
3682,0.030804
3683,0.030608
3684,0.030588
3685,0.030864
3686,0.030804
3687,0.034156
3688,0.037572
3689,0.043028
3690,0.041844
3691,0.036896
3692,0.03426
3693,0.033884
3694,0.033248
3695,0.0293
3696,0.032612
3697,0.030356
3698,0.029724
3699,0.031128
3700,0.030572
3701,0.029528
3702,0.032992
3703,0.038948
3704,0.053404
3705,0.044444
3706,0.039572
3707,0.033228
3708,0.032416
3709,0.032108
3710,0.031768
3711,0.037384
3712,0.040572
3713,0.043776
3714,0.041328
3715,0.036492
3716,0.035788
3717,0.035576
3718,0.035432
3719,0.032216
3720,0.031048
3721,0.030832
3722,0.02978
3723,0.026268
3724,0.024604
3725,0.027172
3726,0.033264
3727,0.033752
3728,0.035844
3729,0.03568
3730,0.032652
3731,0.031504
3732,0.032056
3733,0.0315
3734,0.031436
3735,0.032352
3736,0.033336
3737,0.03398
3738,0.033328
3739,0.034464
3740,0.033344
3741,0.03328
3742,0.033392
3743,0.033732
3744,0.029868
3745,0.02928
3746,0.021748
3747,0.001092
3748,0.000488
3749,0
3750,0.0024
3751,0.028692
3752,0.037512
3753,0.037428
3754,0.035724
3755,0.0307
3756,0.03002
3757,0.02898
3758,0.028384
3759,0.025936
3760,0.027104
3761,0.030988
3762,0.034268
3763,0.042336
3764,0.041288
3765,0.04368
3766,0.0434
3767,0.03418
3768,0.034172
3769,0.035396
3770,0.035388
3771,0.03246
3772,0.031952
3773,0.032056
3774,0.032116
3775,0.031572
3776,0.03174
3777,0.03102
3778,0.033012
3779,0.033784
3780,0.032996
3781,0.032976
3782,0.03248
3783,0.0321
3784,0.033004
3785,0.040272
3786,0.041176
3787,0.043568
3788,0.043336
3789,0.044444
3790,0.04412
3791,0.036264
3792,0.034004
3793,0.035184
3794,0.034316
3795,0.029748
3796,0.02912
3797,0.030852
3798,0.033004
3799,0.03346
3800,0.034664
3801,0.035656
3802,0.034656
3803,0.032176
3804,0.031904
3805,0.031264
3806,0.030812
3807,0.035952
3808,0.037944
3809,0.040788
3810,0.03938
3811,0.035428
3812,0.034948
3813,0.03604
3814,0.034568
3815,0.034884
3816,0.029072
3817,0.02812
3818,0.027284
3819,0.023808
3820,0.023208
3821,0.022408
3822,0.029756
3823,0.031536
3824,0.034644
3825,0.031044
3826,0.0292
3827,0.029012
3828,0.029444
3829,0.02922
3830,0.029124
3831,0.030984
3832,0.032488
3833,0.034388
3834,0.033896
3835,0.034428
3836,0.035024
3837,0.034944
3838,0.034508
3839,0.033724
3840,0.030608
3841,0.030196
3842,0.02948
3843,0.02204
3844,0.022316
3845,0.026272
3846,0.029556
3847,0.033664
3848,0.043608
3849,0.042076
3850,0.03818
3851,0.032008
3852,0.031904
3853,0.030532
3854,0.030568
3855,0.033136
3856,0.03562
3857,0.03772
3858,0.037208
3859,0.035712
3860,0.03418
3861,0.034444
3862,0.033844
3863,0.03308
3864,0.03072
3865,0.028852
3866,0.02882
3867,0.02538
3868,0.025236
3869,0.02508
3870,0.030244
3871,0.033752
3872,0.030888
3873,0.033204
3874,0.032348
3875,0.030244
3876,0.030004
3877,0.029548
3878,0.029332
3879,0.03096
3880,0.033716
3881,0.037492
3882,0.036364
3883,0.035268
3884,0.033676
3885,0.034672
3886,0.03324
3887,0.033588
3888,0.032184
3889,0.031672
3890,0.031484
3891,0.028464
3892,0.02844
3893,0.031236
3894,0.03226
3895,0.036276
3896,0.045352
3897,0.049748
3898,0.05176
3899,0.045708
3900,0.04254
3901,0.040156
3902,0.03854
3903,0.035748
3904,0.03946
3905,0.042628
3906,0.040212
3907,0.03606
3908,0.034976
3909,0.035008
3910,0.034432
3911,0.03306
3912,0.035168
3913,0.030984
3914,0.030104
3915,0.029176
3916,0.028804
3917,0.027988
3918,0.027576
3919,0.028308
3920,0.032012
3921,0.0465
3922,0.045928
3923,0.043564
3924,0.042696
3925,0.039972
3926,0.037548
3927,0.037016
3928,0.037736
3929,0.042716
3930,0.04338
3931,0.0393
3932,0.0358
3933,0.033444
3934,0.033216
3935,0.03784
3936,0.03276
3937,0.03334
3938,0.033096
3939,0.031112
3940,0.030928
3941,0.03012
3942,0.029948
3943,0.029324
3944,0.029892
3945,0.030888
3946,0.033884
3947,0.042768
3948,0.04386
3949,0.037516
3950,0.035088
3951,0.0356
3952,0.035828
3953,0.038332
3954,0.03832
3955,0.035
3956,0.034408
3957,0.034472
3958,0.0343
3959,0.035996
3960,0.030792
3961,0.02872
3962,0.028188
3963,0.027964
3964,0.027688
3965,0.027604
3966,0.031228
3967,0.033348
3968,0.035096
3969,0.033548
3970,0.03296
3971,0.030496
3972,0.030188
3973,0.02984
3974,0.029848
3975,0.034956
3976,0.039856
3977,0.043564
3978,0.041492
3979,0.034392
3980,0.034448
3981,0.035092
3982,0.033028
3983,0.032708
3984,0.030988
3985,0.030392
3986,0.02954
3987,0.028444
3988,0.028288
3989,0.028084
3990,0.029008
3991,0.032276
3992,0.033388
3993,0.037248
3994,0.036992
3995,0.031952
3996,0.032196
3997,0.029304
3998,0.029016
3999,0.032704
4000,0.03356
4001,0.035288
4002,0.034276
4003,0.034096
4004,0.034272
4005,0.033716
4006,0.032712
4007,0.033832
4008,0.02732
4009,0.027348
4010,0.0272
4011,0.022616
4012,0.02278
4013,0.027316
4014,0.029856
4015,0.031796
4016,0.032128
4017,0.029428
4018,0.029232
4019,0.030432
4020,0.030104
4021,0.030676
4022,0.030632
4023,0.036872
4024,0.037816
4025,0.03808
4026,0.037684
4027,0.033984
4028,0.03362
4029,0.033272
4030,0.033076
4031,0.03356
4032,0.027408
4033,0.028312
4034,0.02746
4035,0.021616
4036,0.021228
4037,0.022656
4038,0.028296
4039,0.031788
4040,0.032264
4041,0.034596
4042,0.033856
4043,0.030728
4044,0.03124
4045,0.031532
4046,0.031224
4047,0.031724
4048,0.04122
4049,0.044784
4050,0.043604
4051,0.036724
4052,0.03316
4053,0.033248
4054,0.03236
4055,0.031268
4056,0.030556
4057,0.029296
4058,0.028384
4059,0.024688
4060,0.023584
4061,0.023104
4062,0.028636
4063,0.032428
4064,0.035888
4065,0.03472
4066,0.034208
4067,0.031896
4068,0.0333
4069,0.030812
4070,0.02966
4071,0.031116
4072,0.03198
4073,0.036048
4074,0.034344
4075,0.034248
4076,0.033772
4077,0.033088
4078,0.032612
4079,0.031036
4080,0.03058
4081,0.026684
4082,0.02784
4083,0.028064
4084,0.027944
4085,0.02748
4086,0.027172
4087,0.028528
4088,0.032424
4089,0.051984
4090,0.05496
4091,0.047924
4092,0.044412
4093,0.03212
4094,0.030984
4095,0.032632
4096,0.03222
4097,0.03892
4098,0.04416
4099,0.034456
4100,0.032236
4101,0.033224
4102,0.033092
4103,0.037008
4104,0.029616
4105,0.031164
4106,0.028144
4107,0.02232
4108,0.021436
4109,0.020204
4110,0.020876
4111,0.024564
4112,0.025824
4113,0.029988
4114,0.030964
4115,0.030872
4116,0.03034
4117,0.029548
4118,0.029512
4119,0.02822
4120,0.029468
4121,0.033792
4122,0.03436
4123,0.035064
4124,0.036016
4125,0.036716
4126,0.035192
4127,0.035412
4128,0.028224
4129,0.027228
4130,0.02596
4131,0.02424
4132,0.023888
4133,0.02224
4134,0.027544
4135,0.031016
4136,0.034244
4137,0.043676
4138,0.042344
4139,0.035028
4140,0.034804
4141,0.031416
4142,0.030608
4143,0.0324
4144,0.034052
4145,0.036428
4146,0.036052
4147,0.035152
4148,0.03292
4149,0.033952
4150,0.033408
4151,0.029664
4152,0.027752
4153,0.028188
4154,0.02776
4155,0.02828
4156,0.02768
4157,0.026312
4158,0.028792
4159,0.035372
4160,0.04042
4161,0.040348
4162,0.03944
4163,0.034756
4164,0.035452
4165,0.034192
4166,0.033144
4167,0.039056
4168,0.046316
4169,0.050728
4170,0.046228
4171,0.04032
4172,0.036188
4173,0.036676
4174,0.033616
4175,0.03016
4176,0.030228
4177,0.030168
4178,0.029512
4179,0.029804
4180,0.028956
4181,0.030524
4182,0.035988
4183,0.038444
4184,0.041572
4185,0.041324
4186,0.037836
4187,0.033676
4188,0.033152
4189,0.032276
4190,0.030892
4191,0.034088
4192,0.039828
4193,0.044616
4194,0.042168
4195,0.042408
4196,0.038624
4197,0.036488
4198,0.03394
4199,0.035572
4200,0.029308
4201,0.031156
4202,0.030696
4203,0.02892
4204,0.028852
4205,0.014404
4206,0.03266
4207,0.03954
4208,0.052008
4209,0.051596
4210,0.050972
4211,0.044116
4212,0.042732
4213,0.03882
4214,0.03636
4215,0.033112
4216,0.036748
4217,0.041224
4218,0.040464
4219,0.038028
4220,0.03612
4221,0.03486
4222,0.033424
4223,0.031312
4224,0.038828
4225,0.034292
4226,0.032924
4227,0.030452
4228,0.03014
4229,0.030744
4230,0.033756
4231,0.037104
4232,0.043512
4233,0.048452
4234,0.046256
4235,0.040064
4236,0.038368
4237,0.035664
4238,0.034436
4239,0.032504
4240,0.037164
4241,0.046188
4242,0.041856
4243,0.035344
4244,0.034552
4245,0.034376
4246,0.033656
4247,0.037064
4248,0.029588
4249,0.028672
4250,0.028864
4251,0.029044
4252,0.028736
4253,0.027876
4254,0.027856
4255,0.028924
4256,0.0309
4257,0.039072
4258,0.037784
4259,0.031488
4260,0.030896
4261,0.027856
4262,0.027484
4263,0.029972
4264,0.03082
4265,0.03412
4266,0.035228
4267,0.033296
4268,0.031572
4269,0.03274
4270,0.033616
4271,0.03718
4272,0.032924
4273,0.030584
4274,0.030224
4275,0.020644
4276,0.020476
4277,0.019116
4278,0.020304
4279,0.02608
4280,0.026744
4281,0.030596
4282,0.0306
4283,0.030912
4284,0.031924
4285,0.029244
4286,0.028936
4287,0.030484
4288,0.031096
4289,0.031276
4290,0.033296
4291,0.038072
4292,0.03834
4293,0.042456
4294,0.041864
4295,0.03568
4296,0.033276
4297,0.030816
4298,0.0307
4299,0.02992
4300,0.029652
4301,0.028444
4302,0.03356
4303,0.032796
4304,0.038012
4305,0.03798
4306,0.03774
4307,0.032268
4308,0.031944
4309,0.031084
4310,0.030712
4311,0.03378
4312,0.036936
4313,0.041596
4314,0.039764
4315,0.034232
4316,0.032336
4317,0.033076
4318,0.032328
4319,0.045584
4320,0.0248
4321,0.02032
4322,0.01824
4323,0.017768
4324,0.015716
4325,0.017372
4326,0.028976
4327,0.031672
4328,0.0378
4329,0.040328
4330,0.038308
4331,0.031636
4332,0.031692
4333,0.03098
4334,0.030748
4335,0.033532
4336,0.038412
4337,0.042092
4338,0.04004
4339,0.03728
4340,0.034508
4341,0.03334
4342,0.032028
4343,0.029644
4344,0.031732
4345,0.029376
4346,0.028932
4347,0.026064
4348,0.020632
4349,0.027568
4350,0.0297
4351,0.034012
4352,0.03788
4353,0.046136
4354,0.044776
4355,0.040216
4356,0.039736
4357,0.038808
4358,0.03858
4359,0.040184
4360,0.044744
4361,0.047236
4362,0.046928
4363,0.042796
4364,0.04064
4365,0.038516
4366,0.037368
4367,0.033428
4368,0.028376
4369,0.02732
4370,0.026892
4371,0.026952
4372,0.024864
4373,0.025472
4374,0.030384
4375,0.035796
4376,0.035084
4377,0.035056
4378,0.035952
4379,0.041952
4380,0.04564
4381,0.04012
4382,0.042476
4383,0.043784
4384,0.046456
4385,0.045732
4386,0.042956
4387,0.03978
4388,0.03628
4389,0.03558
4390,0.035088
4391,0.033512
4392,0.027768
4393,0.025784
4394,0.025568
4395,0.0247
4396,0.025024
4397,0.02678
4398,0.031168
4399,0.035376
4400,0.036676
4401,0.034908
4402,0.033424
4403,0.032052
4404,0.03166
4405,0.031884
4406,0.031696
4407,0.033828
4408,0.03418
4409,0.034888
4410,0.034764
4411,0.034964
4412,0.033884
4413,0.032816
4414,0.031728
4415,0.030372
4416,0.033204
4417,0.030672
4418,0.029668
4419,0.022
4420,0.019848
4421,0.019876
4422,0.028836
4423,0.030812
4424,0.032376
4425,0.040168
4426,0.040132
4427,0.034396
4428,0.02906
4429,0.028316
4430,0.027416
4431,0.025692
4432,0.026036
4433,0.029064
4434,0.030828
4435,0.03088
4436,0.027804
4437,0.028108
4438,0.035116
4439,0.03882
4440,0.03122
4441,0.03076
4442,0.030384
4443,0.027496
4444,0.027272
4445,0.026768
4446,0.027144
4447,0.0272
4448,0.028244
4449,0.029908
4450,0.045144
4451,0.044528
4452,0.045204
4453,0.042608
4454,0.04072
4455,0.039712
4456,0.041948
4457,0.043912
4458,0.043536
4459,0.043796
4460,0.038356
4461,0.036352
4462,0.036604
4463,0.033588
4464,0.029476
4465,0.029016
4466,0.028508
4467,0.025124
4468,0.023728
4469,0.027112
4470,0.030584
4471,0.031644
4472,0.035168
4473,0.044028
4474,0.042264
4475,0.040304
4476,0.039552
4477,0.034152
4478,0.031052
4479,0.033836
4480,0.0349
4481,0.036048
4482,0.035028
4483,0.0361
4484,0.03466
4485,0.034536
4486,0.033796
4487,0.03198
4488,0.030368
4489,0.026832
4490,0.02556
4491,0.0258
4492,0.025876
4493,0.027848
4494,0.031352
4495,0.039284
4496,0.041744
4497,0.043972
4498,0.042368
4499,0.034288
4500,0.034172
4501,0.02938
4502,0.029304
4503,0.032868
4504,0.033456
4505,0.03456
4506,0.033808
4507,0.03396
4508,0.032872
4509,0.032388
4510,0.031988
4511,0.031172
4512,0.030336
4513,0.028916
4514,0.02834
4515,0.02418
4516,0.024636
4517,0.030124
4518,0.033732
4519,0.034756
4520,0.030372
4521,0.03296
4522,0.031588
4523,0.034472
4524,0.0364
4525,0.035392
4526,0.034412
4527,0.031844
4528,0.0366
4529,0.037728
4530,0.037612
4531,0.036644
4532,0.036092
4533,0.0368
4534,0.0357
4535,0.034524
4536,0.028872
4537,0.027536
4538,0.02732
4539,0.026056
4540,0.025928
4541,0.027916
4542,0.032116
4543,0.033148
4544,0.037468
4545,0.045348
4546,0.044012
4547,0.033312
4548,0.032716
4549,0.032384
4550,0.0312
4551,0.032356
4552,0.039964
4553,0.041652
4554,0.038156
4555,0.037528
4556,0.035872
4557,0.036464
4558,0.035272
4559,0.032496
4560,0.032952
4561,0.031296
4562,0.031208
4563,0.027704
4564,0.026728
4565,0.0273
4566,0.032452
4567,0.035612
4568,0.04774
4569,0.045884
4570,0.042148
4571,0.038004
4572,0.037844
4573,0.034588
4574,0.0328
4575,0.033724
4576,0.037408
4577,0.03924
4578,0.0389
4579,0.040068
4580,0.039492
4581,0.038396
4582,0.037436
4583,0.033988
4584,0.03234
4585,0.032856
4586,0.0352
4587,0.029724
4588,0.029692
4589,0.029504
4590,0.029084
4591,0.031296
4592,0.043532
4593,0.050808
4594,0.048684
4595,0.03872
4596,0.03638
4597,0.03152
4598,0.030224
4599,0.029428
4600,0.030636
4601,0.036648
4602,0.035288
4603,0.032048
4604,0.031864
4605,0.03196
4606,0.031684
4607,0.033364
4608,0.032468
4609,0.032088
4610,0.03104
4611,0.02922
4612,0.028736
4613,0.02774
4614,0.028352
4615,0.028
4616,0.028764
4617,0.028852
4618,0.030112
4619,0.040308
4620,0.04228
4621,0.04022
4622,0.032468
4623,0.031232
4624,0.03596
4625,0.040904
4626,0.042272
4627,0.048096
4628,0.048956
4629,0.047792
4630,0.04674
4631,0.033836
4632,0.03132
4633,0.029652
4634,0.02876
4635,0.028436
4636,0.027472
4637,0.028384
4638,0.032436
4639,0.034596
4640,0.040432
4641,0.043324
4642,0.045352
4643,0.050556
4644,0.057804
4645,0.052112
4646,0.04898
4647,0.044416
4648,0.050392
4649,0.05258
4650,0.047232
4651,0.03526
4652,0.034524
4653,0.033992
4654,0.032964
4655,0.035508
4656,0.030896
4657,0.029236
4658,0.029552
4659,0.029408
4660,0.029492
4661,0.028432
4662,0.031916
4663,0.037024
4664,0.042344
4665,0.049252
4666,0.0481
4667,0.047516
4668,0.047232
4669,0.039496
4670,0.03642
4671,0.0386
4672,0.04152
4673,0.04514
4674,0.039892
4675,0.03454
4676,0.034644
4677,0.0347
4678,0.034196
4679,0.030664
4680,0.029316
4681,0.029196
4682,0.028168
4683,0.028336
4684,0.028232
4685,0.029904
4686,0.0313
4687,0.032748
4688,0.032108
4689,0.029812
4690,0.030536
4691,0.033152
4692,0.031312
4693,0.029472
4694,0.029616
4695,0.034008
4696,0.034932
4697,0.036976
4698,0.035712
4699,0.037264
4700,0.036792
4701,0.036496
4702,0.035592
4703,0.031368
4704,0.031144
4705,0.030084
4706,0.029488
4707,0.028544
4708,0.02792
4709,0.028172
4710,0.0332
4711,0.033192
4712,0.038276
4713,0.043988
4714,0.041272
4715,0.037216
4716,0.03592
4717,0.032688
4718,0.032116
4719,0.034092
4720,0.037692
4721,0.036508
4722,0.035276
4723,0.03534
4724,0.03398
4725,0.03406
4726,0.033268
4727,0.034656
4728,0.030788
4729,0.027316
4730,0.023572
4731,0.02286
4732,0.022764
4733,0.0269
4734,0.032832
4735,0.03404
4736,0.041184
4737,0.046816
4738,0.0467
4739,0.038876
4740,0.035976
4741,0.033172
4742,0.031664
4743,0.031748
4744,0.031508
4745,0.033844
4746,0.033404
4747,0.035124
4748,0.034296
4749,0.038044
4750,0.0358
4751,0.033072
4752,0.03256
4753,0.025064
4754,0.02072
4755,0.014772
4756,0.014484
4757,0.016224
4758,0.021432
4759,0.027332
4760,0.0287
4761,0.028852
4762,0.02898
4763,0.026408
4764,0.026608
4765,0.025864
4766,0.025836
4767,0.029472
4768,0.029596
4769,0.033684
4770,0.03536
4771,0.037772
4772,0.037604
4773,0.038544
4774,0.038292
4775,0.03282
4776,0.032016
4777,0.03392
4778,0.03078
4779,0.030916
4780,0.030392
4781,0.022512
4782,0.025356
4783,0.028128
4784,0.028476
4785,0.030916
4786,0.031296
4787,0.02862
4788,0.028152
4789,0.026464
4790,0.026284
4791,0.024776
4792,0.024708
4793,0.027644
4794,0.029684
4795,0.0371
4796,0.03758
4797,0.040116
4798,0.038384
4799,0.036184
4800,0.029652
4801,0.02814
4802,0.026964
4803,0.025836
4804,0.025092
4805,0.02392
4806,0.033104
4807,0.036936
4808,0.043312
4809,0.053712
4810,0.054968
4811,0.044364
4812,0.04112
4813,0.033532
4814,0.032424
4815,0.033536
4816,0.034628
4817,0.03488
4818,0.034544
4819,0.033024
4820,0.031928
4821,0.032836
4822,0.032036
4823,0.036616
4824,0.029544
4825,0.02764
4826,0.026444
4827,0.021304
4828,0.021276
4829,0.01686
4830,0.029072
4831,0.028356
4832,0.02598
4833,0.02874
4834,0.028532
4835,0.032048
4836,0.030964
4837,0.030712
4838,0.031264
4839,0.0357
4840,0.035684
4841,0.036196
4842,0.036804
4843,0.034552
4844,0.034612
4845,0.035536
4846,0.03526
4847,0.030724
4848,0.028228
4849,0.0283
4850,0.028196
4851,0.027672
4852,0.02746
4853,0.032264
4854,0.032656
4855,0.03328
4856,0.039596
4857,0.052912
4858,0.054328
4859,0.047296
4860,0.047512
4861,0.042192
4862,0.041344
4863,0.036756
4864,0.040016
4865,0.041668
4866,0.037296
4867,0.03646
4868,0.034956
4869,0.035568
4870,0.034596
4871,0.032072
4872,0.03504
4873,0.034732
4874,0.03554
4875,0.0144
4876,0
4877,0.034976
4878,0.034576
4879,0.035736
4880,0.033648
4881,0.03636
4882,0.035088
4883,0.030616
4884,0.030112
4885,0.029636
4886,0.030332
4887,0.03516
4888,0.035988
4889,0.0357
4890,0.035296
4891,0.033728
4892,0.032208
4893,0.0355
4894,0.035344
4895,0.038184
4896,0.030988
4897,0.032016
4898,0.029832
4899,0.030132
4900,0.030148
4901,0.028788
4902,0.033192
4903,0.032688
4904,0.032768
4905,0.054884
4906,0.059348
4907,0.055932
4908,0.054452
4909,0.050996
4910,0.047812
4911,0.04228
4912,0.043788
4913,0.04544
4914,0.03858
4915,0.035612
4916,0.034528
4917,0.034696
4918,0.03414
4919,0.03492
4920,0.032228
4921,0.03154
4922,0.029516
4923,0.023924
4924,0.021496
4925,0.020476
4926,0.021452
4927,0.02994
4928,0.030512
4929,0.027512
4930,0.028164
4931,0.028536
4932,0.027848
4933,0.027828
4934,0.027556
4935,0.028792
4936,0.029372
4937,0.032188
4938,0.033576
4939,0.034544
4940,0.032644
4941,0.037092
4942,0.036952
4943,0.030692
4944,0.027948
4945,0.027788
4946,0.027268
4947,0.02286
4948,0.02262
4949,0.02098
4950,0.02304
4951,0.027196
4952,0.02936
4953,0.029072
4954,0.030756
4955,0.03534
4956,0.034464
4957,0.031876
4958,0.030952
4959,0.029612
4960,0.029308
4961,0.031828
4962,0.031788
4963,0.032032
4964,0.031192
4965,0.032088
4966,0.030536
4967,0.029116
4968,0.026672
4969,0.026404
4970,0.02596
4971,0.02416
4972,0.025096
4973,0.029436
4974,0.031132
4975,0.030124
4976,0.028496
4977,0.033688
4978,0.034268
4979,0.034252
4980,0.03348
4981,0.033524
4982,0.033464
4983,0.03426
4984,0.03628
4985,0.044728
4986,0.044732
4987,0.039288
4988,0.036716
4989,0.036352
4990,0.035016
4991,0.028936
4992,0.030848
4993,0.029052
4994,0.02746
4995,0.026124
4996,0.025756
4997,0.02876
4998,0.031304
4999,0.032084
5000,0.03376
5001,0.036636
5002,0.035884
5003,0.033864
5004,0.034248
5005,0.0323
5006,0.032072
5007,0.03864
5008,0.039928
5009,0.042224
5010,0.04136
5011,0.0362
5012,0.033924
5013,0.035816
5014,0.032524
5015,0.033652
5016,0.029648
5017,0.031132
5018,0.030148
5019,0.02636
5020,0.025984
5021,0.02718
5022,0.03136
5023,0.035716
5024,0.035316
5025,0.031168
5026,0.028656
5027,0.030076
5028,0.030344
5029,0.029252
5030,0.02922
5031,0.031192
5032,0.03326
5033,0.03896
5034,0.037304
5035,0.033668
5036,0.033064
5037,0.0338
5038,0.033108
5039,0.033092
5040,0.027
5041,0.026948
5042,0.026976
5043,0.027744
5044,0.027572
5045,0.027316
5046,0.030016
5047,0.031464
5048,0.032384
5049,0.036008
5050,0.035488
5051,0.034728
5052,0.035452
5053,0.033932
5054,0.032992
5055,0.030068
5056,0.03634
5057,0.04096
5058,0.039312
5059,0.034448
5060,0.033116
5061,0.034964
5062,0.03344
5063,0.030268
5064,0.028336
5065,0.027208
5066,0.02616
5067,0.02602
5068,0.02564
5069,0.024936
5070,0.02956
5071,0.032988
5072,0.041616
5073,0.038244
5074,0.034212
5075,0.030164
5076,0.030296
5077,0.029092
5078,0.02866
5079,0.030792
5080,0.031916
5081,0.035116
5082,0.034328
5083,0.033276
5084,0.032356
5085,0.03318
5086,0.032724
5087,0.032084
5088,0.029908
5089,0.035692
5090,0.028548
5091,0.027844
5092,0.028336
5093,0.0281
5094,0.02812
5095,0.029644
5096,0.035788
5097,0.044836
5098,0.044184
5099,0.040076
5100,0.032004
5101,0.028364
5102,0.028824
5103,0.028308
5104,0.02822
5105,0.035108
5106,0.035916
5107,0.037688
5108,0.03666
5109,0.038784
5110,0.036512
5111,0.031384
5112,0.03036
5113,0.02884
5114,0.028176
5115,0.027892
5116,0.027736
5117,0.027544
5118,0.027916
5119,0.03082
5120,0.03574
5121,0.041608
5122,0.042676
5123,0.043144
5124,0.040744
5125,0.031176
5126,0.030012
5127,0.0274
5128,0.027304
5129,0.031276
5130,0.03182
5131,0.034232
5132,0.0326
5133,0.033272
5134,0.031672
5135,0.032716
5136,0.02388
5137,0.021008
5138,0.019576
5139,0.01164
5140,0.01178
5141,0.019636
5142,0.031388
5143,0.030996
5144,0.03456
5145,0.03602
5146,0.03146
5147,0.029876
5148,0.02992
5149,0.029152
5150,0.028424
5151,0.029888
5152,0.031328
5153,0.035828
5154,0.036472
5155,0.034848
5156,0.033936
5157,0.035696
5158,0.032292
5159,0.031232
5160,0.029524
5161,0.029248
5162,0.02926
5163,0.023004
5164,0.022728
5165,0.022572
5166,0.028552
5167,0.025016
5168,0.02516
5169,0.026688
5170,0.027512
5171,0.030992
5172,0.030944
5173,0.029568
5174,0.029028
5175,0.03126
5176,0.035872
5177,0.039824
5178,0.039624
5179,0.035652
5180,0.034684
5181,0.035892
5182,0.03392
5183,0.031448
5184,0.030524
5185,0.029368
5186,0.030488
5187,0.030336
5188,0.030672
5189,0.030644
5190,0.032188
5191,0.029796
5192,0.040568
5193,0.04344
5194,0.044692
5195,0.046932
5196,0.04466
5197,0.037672
5198,0.036616
5199,0.03098
5200,0.037128
5201,0.04808
5202,0.047348
5203,0.035884
5204,0.03422
5205,0.033848
5206,0.032036
5207,0.031124
5208,0.029148
5209,0.02696
5210,0.02702
5211,0.02818
5212,0.028428
5213,0.029124
5214,0.031728
5215,0.031932
5216,0.031908
5217,0.043168
5218,0.052128
5219,0.056564
5220,0.048432
5221,0.039596
5222,0.039408
5223,0.041248
5224,0.042952
5225,0.04522
5226,0.044144
5227,0.04162
5228,0.040856
5229,0.040992
5230,0.0376
5231,0.030384
5232,0.032516
5233,0.030944
5234,0.03054
5235,0.029496
5236,0.029328
5237,0.029512
5238,0.031188
5239,0.0329
5240,0.036308
5241,0.0388
5242,0.035024
5243,0.0321
5244,0.03202
5245,0.030356
5246,0.030128
5247,0.031512
5248,0.032136
5249,0.033624
5250,0.033628
5251,0.035264
5252,0.034684
5253,0.037064
5254,0.033776
5255,0.03416
5256,0.032428
5257,0.031796
5258,0.029616
5259,0.029044
5260,0.029112
5261,0.028316
5262,0.02802
5263,0.028328
5264,0.03128
5265,0.035888
5266,0.035328
5267,0.028584
5268,0.028532
5269,0.027344
5270,0.02682
5271,0.028364
5272,0.028488
5273,0.029144
5274,0.029672
5275,0.031076
5276,0.030036
5277,0.030196
5278,0.02982
5279,0.032088
5280,0.029396
5281,0.028132
5282,0.02784
5283,0.028264
5284,0.028188
5285,0.027956
5286,0.028752
5287,0.028764
5288,0.029156
5289,0.030144
5290,0.031376
5291,0.035744
5292,0.037048
5293,0.032024
5294,0.03064
5295,0.029628
5296,0.029976
5297,0.0328
5298,0.03438
5299,0.037128
5300,0.040768
5301,0.046584
5302,0.03588
5303,0.031348
5304,0.02876
5305,0.028052
5306,0.02842
5307,0.028352
5308,0.028472
5309,0.028932
5310,0.030628
5311,0.030876
5312,0.037308
5313,0.05162
5314,0.050124
5315,0.042804
5316,0.039932
5317,0.032432
5318,0.032156
5319,0.032424
5320,0.032524
5321,0.035436
5322,0.03348
5323,0.03414
5324,0.034452
5325,0.033444
5326,0.032412
5327,0.030116
5328,0.0271
5329,0.0289
5330,0.028036
5331,0.028376
5332,0.028552
5333,0.030168
5334,0.030108
5335,0.032576
5336,0.041436
5337,0.039888
5338,0.040488
5339,0.040928
5340,0.039904
5341,0.036388
5342,0.0358
5343,0.035464
5344,0.038404
5345,0.051756
5346,0.048196
5347,0.038288
5348,0.037976
5349,0.036612
5350,0.03244
5351,0.030956
5352,0.027852
5353,0.027548
5354,0.025176
5355,0.026832
5356,0.028332
5357,0.027332
5358,0.0278
5359,0.028612
5360,0.0349
5361,0.035372
5362,0.031668
5363,0.03122
5364,0.030344
5365,0.030028
5366,0.029672
5367,0.033228
5368,0.033944
5369,0.03778
5370,0.036556
5371,0.03628
5372,0.0332
5373,0.034488
5374,0.031892
5375,0.028016
